"lat","lon","num_flr","retrofit","struc_type","occ_day","pga"
27.7227758,85.3338691,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,0.639355189539
27.7226894,85.3336578,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",65,0.639355189539
27.722625,85.3329078,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",75,0.639355189539
27.7219492,85.3281138,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",90,0.637104278084
27.7220883,85.3280734,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",2,0.637104278084
27.691197,85.3507699,3,"No","Engineered_RC_Frame",5,0.618069673925
27.702917,85.3457381,1,"No","Mixed",20,0.631983570879
27.6929314,85.3506989,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",64,0.618069673925
27.6912268,85.3506186,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",105,0.618069673925
27.6927624,85.3509199,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",19,0.618069673925
27.6930424,85.3505689,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",63,0.618069673925
27.6930337,85.3508603,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",58,0.618069673925
27.69131,85.3501774,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",80,0.618069673925
27.723348,85.3259629,4,"No","Non_Engineered_RC_Frame",75,0.637104278084
27.6796004,85.3423835,3,"No","Non_Engineered_RC_Frame",50,0.645052396186
27.6909414,85.3393596,5,"No","Non_Engineered_RC_Frame",970,0.64438155633
27.7007823,85.3412784,2,"No","Non_Engineered_RC_Frame",120,0.631983570879
27.7238552,85.3278485,2,"No","Mixed",15,0.637104278084
27.7240783,85.3279221,2,"No","Mixed",100,0.637104278084
27.688288,85.3276962,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,0.646250408675
27.6884721,85.3277743,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,0.646250408675
27.6868879,85.3321085,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",30,0.643677664958
27.6868051,85.3322348,4,"No","Non_Engineered_RC_Frame",30,0.643677664958
27.6869546,85.3321885,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",250,0.643677664958
27.6868418,85.3315956,4,"No","Non_Engineered_RC_Frame",140,0.643677664958
27.685158,85.3302587,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",94,0.643677664958
27.6993417,85.3517147,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",5,0.636433283499
27.7356017,85.327988,4,"No","Non_Engineered_RC_Frame",270,0.639159883449
27.7355156,85.3282697,5,"No","Non_Engineered_RC_Frame",110,0.639159883449
27.7363396,85.3239105,5,"No","Engineered_RC_Frame",443,0.639159883449
27.7113416,85.3402884,4,"No","Non_Engineered_RC_Frame",43,0.623281504133
27.7154512,85.3468689,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",12,0.633147598835
27.6854577,85.3373745,3,"No","Mud_Brick_in_Surkhi",80,0.643677664958
27.6851573,85.3373767,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",240,0.643677664958
27.7097954,85.3364832,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",70,0.643531724886
27.6890306,85.3143202,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",210,0.646668585707
27.7266603,85.3563311,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",4,0.630564903307
27.7263361,85.3564827,3,"No","Engineered_RC_Frame",400,0.630564903307
27.7266477,85.3559756,5,"No","Non_Engineered_RC_Frame",75,0.630564903307
27.6775404,85.3202505,3,"No","Mud_Brick_in_Surkhi",20,0.647858929173
27.6777367,85.3198606,2,"Yes","Mud_Brick_in_Surkhi",25,0.647858929173
27.6739879,85.3134418,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",480,0.647858929173
27.6761788,85.3118202,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",500,0.640250445866
27.6741367,85.313092,5,"No","Engineered_RC_Frame",870,0.647858929173
27.67712,85.3385818,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",3,0.645674445402
27.7068181,85.3254113,3,"No","Engineered_RC_Frame",600,0.637899033743
27.6782172,85.4321546,5,"Yes","Engineered_RC_Frame",600,0.641358313147
27.6780801,85.4327368,5,"No","Engineered_RC_Frame",900,0.641358313147
27.7039129,85.322155,3,"No","Adobe",1500,0.631595883131
27.7032932,85.3217889,2,"No","Engineered_RC_Frame",30,0.631595883131
27.7210704,85.2953306,4,"No","Non_Engineered_RC_Frame",148,0.625931605504
27.7208567,85.297705,4,"No","Non_Engineered_RC_Frame",50,0.642267261227
27.7208333,85.2973183,1,"No","Mixed",30,0.642267261227
27.7265418,85.3308214,4,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",346,0.639355189539
27.7259663,85.3366233,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",330,0.639355189539
27.7273547,85.3362967,3,"No","Non_Engineered_RC_Frame",270,0.639355189539
27.7281398,85.3264976,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",4,0.637104278084
27.7263229,85.3350582,5,"No","Engineered_RC_Frame",600,0.639355189539
27.7311818,85.3295329,3,"No","Load_Bearing_Stone_Wall_in_Mud_Mortar",40,0.638617415065
27.7283119,85.3264549,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",161,0.637104278084
27.7265423,85.3530777,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,0.641228979491
27.7139099,85.3498989,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,0.633147598835
27.7264067,85.372292,4,"No","Non_Engineered_RC_Frame",73,0.633515303389
27.7228575,85.3467078,4,"No","Non_Engineered_RC_Frame",60,0.641228979491
27.7225297,85.3486066,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",3,0.641228979491
27.717059,85.3547821,3,"No","Mixed",450,0.641147413683
27.6757082,85.4363529,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,0.641358313147
27.7313451,85.3259856,3,"No","Adobe",10,0.639159883449
27.7393453,85.3284437,5,"No","Engineered_RC_Frame",1300,0.639733852838
27.7354335,85.3220543,5,"No","Engineered_RC_Frame",485,0.639159883449
27.7333779,85.3173261,4,"No","Engineered_RC_Frame",985,0.641569912517
27.7331827,85.3187922,4,"No","Engineered_RC_Frame",318,0.641569912517
27.7325022,85.320301,4,"No","Non_Engineered_RC_Frame",5,0.641569912517
27.7316099,85.3171449,5,"No","Non_Engineered_RC_Frame",225,0.641569912517
27.7321536,85.3172975,5,"No","Non_Engineered_RC_Frame",72,0.641569912517
27.737472,85.3135288,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,0.638230690299
27.7428432,85.331609,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",3,0.634715806581
27.7197864,85.3460206,4,"No","Engineered_RC_Frame",8,0.633147598835
27.727879,85.3260815,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",347,0.637104278084
27.7173154,85.3321947,4,"No","Mud_Brick_in_Surkhi",300,0.627534573643
27.7186588,85.3365574,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",101,0.627534573643
27.7260468,85.3250455,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",136,0.637104278084
27.7186073,85.3230482,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",15,0.640334252
27.7218927,85.3310517,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,0.639355189539
27.7187424,85.3348707,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,0.627534573643
27.7164265,85.3354477,3,"No","Non_Engineered_RC_Frame",25,0.627534573643
27.7185667,85.3348906,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,0.627534573643
27.7278378,85.3330066,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",70,0.639355189539
27.728058,85.3329813,3,"No","Non_Engineered_RC_Frame",250,0.639355189539
27.71623,85.3318091,3,"No","Non_Engineered_RC_Frame",430,0.627534573643
27.7144859,85.3317248,4,"No","Engineered_RC_Frame",54,0.627534573643
27.7148133,85.3310473,5,"No","Engineered_RC_Frame",695,0.627534573643
27.7144292,85.3309713,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",65,0.627534573643
27.7147839,85.3308454,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",26,0.627534573643
27.7165407,85.337485,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,0.639607335905
27.7143765,85.3311861,3,"No","Non_Engineered_RC_Frame",70,0.627534573643
27.7144725,85.3307904,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",80,0.627534573643
27.7304175,85.3355661,3,"No","Non_Engineered_RC_Frame",370,0.638617415065
27.6725944,85.3453318,3,"No","Engineered_RC_Frame",300,0.645674445402
27.7020197,85.3031855,3,"No","Engineered_RC_Frame",100,0.645208560915
27.7016884,85.3032246,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",510,0.645208560915
27.6793809,85.2832453,2,"No","Engineered_RC_Frame",6,0.634456183965
27.7067942,85.3302552,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",90,0.643531724886
27.7072618,85.3303027,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",315,0.643531724886
27.7072748,85.3300417,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",105,0.643531724886
27.7071095,85.3302098,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",245,0.643531724886
27.7068341,85.3304742,4,"No","Non_Engineered_RC_Frame",35,0.643531724886
27.7087658,85.3355443,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",225,0.643531724886
27.7086129,85.3354455,4,"No","Non_Engineered_RC_Frame",60,0.643531724886
27.70667,85.3256049,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",200,0.637899033743
27.7056301,85.333364,4,"No","Mixed",250,0.643531724886
27.7131678,85.3341928,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",10,0.627534573643
27.7088728,85.3340041,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,0.643531724886
27.6676296,85.4342082,4,"No","Engineered_RC_Frame",540,0.635611394472
27.7265369,85.3574259,3,"No","Non_Engineered_RC_Frame",190,0.630564903307
27.7174974,85.34989,5,"No","Non_Engineered_RC_Frame",40,0.633147598835
27.7264643,85.3568957,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",86,0.630564903307
27.6877826,85.3286154,3,"No","Non_Engineered_RC_Frame",58,0.646250408675
27.6879421,85.3287696,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",25,0.646250408675
27.6781621,85.4374543,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",120,0.611158625533
27.6855136,85.3097567,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",75,0.64191767601
27.6855394,85.3094213,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",125,0.64191767601
27.6850194,85.31001,3,"No","Non_Engineered_RC_Frame",50,0.64191767601
27.6854335,85.3098968,1,"No","Mixed",75,0.64191767601
27.6851653,85.3093451,1,"No","Mixed",82,0.64191767601
27.7075622,85.3137551,3,"No","Mud_Brick_in_Surkhi",300,0.643863021547
27.7275223,85.3265057,4,"No","Non_Engineered_RC_Frame",427,0.637104278084
27.7313474,85.3298404,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,0.638617415065
27.679351,85.3267972,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",75,0.640608547571
27.7294595,85.3446322,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",350,0.639646643418
27.7307106,85.3317857,4,"No","Non_Engineered_RC_Frame",135,0.638617415065
27.7309966,85.3316596,3,"No","Engineered_RC_Frame",125,0.638617415065
27.7428635,85.3449872,3,"No","Non_Engineered_RC_Frame",60,0.637841559139
27.7359164,85.3410743,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",300,0.639646643418
27.6724689,85.411267,3,"No","Engineered_RC_Frame",200,0.633342640461
27.6721924,85.4110061,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,0.633342640461
27.6722354,85.4111894,4,"No","Engineered_RC_Frame",16,0.633342640461
27.735754,85.3382698,3,"No","Non_Engineered_RC_Frame",40,0.639646643418
27.6985034,85.3406081,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",50,0.631983570879
27.6934034,85.340517,3,"No","Non_Engineered_RC_Frame",180,0.64438155633
27.697689,85.3427288,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",20,0.631983570879
27.7415924,85.3301133,3,"No","Non_Engineered_RC_Frame",200,0.634715806581
27.7416422,85.330001,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,0.634715806581
27.7414049,85.3299475,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",320,0.634715806581
27.6937357,85.3405089,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",65,0.64438155633
27.6964622,85.3388162,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,0.631983570879
27.6933011,85.3400047,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,0.64438155633
27.6963836,85.3392401,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",70,0.631983570879
27.696431,85.3414082,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",42,0.631983570879
27.6967351,85.3395723,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",78,0.631983570879
27.6965069,85.339274,3,"No","Non_Engineered_RC_Frame",70,0.631983570879
27.6963435,85.338752,3,"No","Non_Engineered_RC_Frame",80,0.631983570879
27.6959652,85.3383654,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",8,0.631983570879
27.685252,85.3355491,4,"No","Engineered_RC_Frame",60,0.643677664958
27.6873179,85.3312411,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,0.643677664958
27.7290349,85.3450933,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",270,0.640975962407
27.7258239,85.3432567,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",19,0.640975962407
27.7170819,85.3398727,5,"No","Non_Engineered_RC_Frame",110,0.639607335905
27.7167736,85.3439243,4,"No","Non_Engineered_RC_Frame",140,0.639607335905
27.7180146,85.3453456,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",150,0.639607335905
27.734576,85.3321955,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",140,0.638617415065
27.7342056,85.3321751,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",165,0.638617415065
27.7436607,85.3326847,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",160,0.634715806581
27.7433161,85.3316785,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",105,0.634715806581
27.7133855,85.3446155,5,"No","Engineered_RC_Frame",2000,0.639607335905
27.6837166,85.3057939,4,"No","Engineered_RC_Frame",530,0.64191767601
27.694639,85.3348119,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,0.64652836964
27.6948374,85.3329728,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",130,0.64652836964
27.6946631,85.3355133,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",130,0.64652836964
27.6948551,85.3344514,4,"No","Non_Engineered_RC_Frame",1,0.64652836964
27.6922413,85.3269277,4,"No","Non_Engineered_RC_Frame",8,0.646250408675
27.6939065,85.3358098,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",125,0.64652836964
27.6945376,85.3342528,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",150,0.64652836964
27.6946041,85.3330194,4,"No","Non_Engineered_RC_Frame",100,0.64652836964
27.6963731,85.3307146,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,0.644265432062
27.6806233,85.3237567,3,"No","Non_Engineered_RC_Frame",120,0.640608547571
27.6798133,85.326507,5,"No","Engineered_RC_Frame",60,0.640608547571
27.6981685,85.3102241,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",214,0.630498278988
27.6761885,85.2669104,3,"No","Non_Engineered_RC_Frame",18,0.637300373075
27.6988996,85.3040541,5,"No","Engineered_RC_Frame",682,0.645208560915
27.681175,85.366906,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,0.637335397119
27.6986338,85.2967083,4,"No","Non_Engineered_RC_Frame",650,0.645208560915
27.6990075,85.3381699,5,"No","Non_Engineered_RC_Frame",600,0.631983570879
27.699392,85.3376231,4,"No","Non_Engineered_RC_Frame",4,0.631983570879
27.7046832,85.3490408,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",400,0.640848920028
27.7274306,85.3109745,3,"No","Non_Engineered_RC_Frame",75,0.622251502499
27.7264269,85.3067811,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",67,0.622251502499
27.7578816,85.3508117,3,"No","Non_Engineered_RC_Frame",54,0.606752822935
27.671645,85.3487172,4,"No","Non_Engineered_RC_Frame",100,0.619276007489
27.7081464,85.3391549,5,"No","Engineered_RC_Frame",12,0.623281504133
27.6833826,85.3367395,3,"No","Non_Engineered_RC_Frame",25,0.643677664958
27.6975123,85.3497521,5,"No","Non_Engineered_RC_Frame",230,0.636433283499
27.6971599,85.3493095,4,"No","Non_Engineered_RC_Frame",10,0.636433283499
27.7169308,85.3583738,5,"No","Engineered_RC_Frame",870,0.641147413683
27.7036634,85.320327,2,"No","Non_Engineered_RC_Frame",20,0.642110928546
27.7561576,85.3490589,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",326,0.606752822935
27.7553668,85.3470031,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",465,0.606752822935
27.7587936,85.3507428,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",300,0.606752822935
27.7574786,85.3489849,3,"No","Non_Engineered_RC_Frame",25,0.606752822935
27.7586256,85.3508563,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",5,0.606752822935
27.7119297,85.2963521,5,"No","Non_Engineered_RC_Frame",265,0.642581294968
27.7378545,85.3448582,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",25,0.637841559139
27.7378935,85.3449581,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",350,0.637841559139
27.6934083,85.2909527,3,"No","Non_Engineered_RC_Frame",40,0.64610235789
27.7413713,85.3438279,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",4,0.637841559139
27.7124626,85.2963393,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,0.635800441333
27.6991598,85.3516282,2,"Yes","Non_Engineered_RC_Frame",55,0.636433283499
27.6995166,85.3513702,3,"No","Non_Engineered_RC_Frame",30,0.636433283499
27.6995255,85.3515194,4,"No","Non_Engineered_RC_Frame",160,0.636433283499
27.6979359,85.3507564,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",130,0.636433283499
27.6599107,85.322596,5,"No","Engineered_RC_Frame",480,0.647439851649
27.6721624,85.3506392,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",91,0.619276007489
27.6718385,85.3506701,1,"No","Mixed",150,0.619276007489
27.6840647,85.3338546,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",205,0.643677664958
27.683873,85.3337412,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",35,0.643677664958
27.6836868,85.3356575,1,"No","Mixed",30,0.643677664958
27.6838035,85.3337324,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",93,0.643677664958
27.7028429,85.3194474,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",300,0.642110928546
27.7030755,85.3205774,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",15,0.642110928546
27.6422207,85.3734642,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,0.611054213051
27.6423508,85.3740051,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",70,0.611054213051
27.6422698,85.3738784,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",48,0.611054213051
27.6420727,85.3736484,2,"Yes","Load_Bearing_Brick_Wall_in_Mud_Mortar",130,0.611054213051
27.6419698,85.3738573,2,"Yes","Load_Bearing_Brick_Wall_in_Mud_Mortar",60,0.611054213051
27.683683,85.3354767,3,"No","Non_Engineered_RC_Frame",100,0.643677664958
27.6842587,85.3342099,4,"No","Non_Engineered_RC_Frame",150,0.643677664958
27.7119133,85.29936,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",110,0.642581294968
27.7116958,85.2996771,5,"No","Non_Engineered_RC_Frame",280,0.642581294968
27.716993,85.3610246,1,"No","Mixed",1530,0.641147413683
27.7195319,85.3691504,4,"No","Non_Engineered_RC_Frame",750,0.622165504362
27.7144386,85.3674919,3,"No","Non_Engineered_RC_Frame",20,0.622165504362
27.7143465,85.367494,3,"No","Non_Engineered_RC_Frame",40,0.622165504362
27.6989657,85.3480336,5,"No","Non_Engineered_RC_Frame",60,0.636433283499
27.6989132,85.3479387,5,"No","Non_Engineered_RC_Frame",15,0.636433283499
27.6976782,85.3487892,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",20,0.636433283499
27.704271,85.280622,4,"No","Non_Engineered_RC_Frame",200,0.640241180819
27.7041214,85.2804594,4,"No","Engineered_RC_Frame",100,0.640241180819
27.7171956,85.3522954,3,"No","Non_Engineered_RC_Frame",42,0.633147598835
27.717199,85.3586327,2,"No","Mixed",160,0.641147413683
27.6770545,85.4338846,3,"No","Engineered_RC_Frame",250,0.641358313147
27.6786534,85.4375585,4,"No","Non_Engineered_RC_Frame",60,0.611158625533
27.6923645,85.2469115,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",75,0.635055578779
27.5927854,85.3797423,2,"No","Engineered_RC_Frame",260,0.524896913655
27.5927891,85.3788541,1,"No","Mud_Brick_in_Surkhi",10,0.524602932808
27.5926785,85.3793117,2,"No","Mud_Brick_in_Surkhi",4,0.524896913655
27.5933331,85.3787501,1,"No","Mud_Brick_in_Surkhi",90,0.524602932808
27.5932464,85.3794333,1,"No","Mud_Brick_in_Surkhi",20,0.524896913655
27.5929185,85.3801024,2,"No","Engineered_RC_Frame",180,0.524896913655
27.5933751,85.379126,1,"No","Mud_Brick_in_Surkhi",90,0.524896913655
27.5928042,85.3792825,1,"No","Mud_Brick_in_Surkhi",15,0.524896913655
27.5929849,85.3786993,1,"No","Mud_Brick_in_Surkhi",91,0.524602932808
27.6515029,85.3068801,2,"Yes","Mixed",5,0.648840022759
27.6515952,85.3054576,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",62,0.648840022759
27.6532865,85.305614,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",338,0.648840022759
27.6516534,85.3051765,3,"No","Non_Engineered_RC_Frame",59,0.648840022759
27.6457207,85.3050022,4,"No","Engineered_RC_Frame",6,0.648840022759
27.6448866,85.3043319,5,"No","Non_Engineered_RC_Frame",259,0.641390939537
27.6929396,85.3325959,3,"No","Non_Engineered_RC_Frame",120,0.64652836964
