#,,,,"generated_by='OpenQuake engine 3.12.0', start_date='2022-03-17T15:54:38', checksum=3502110342"
event_id,rup_id,rlz_id,year,ses_id
409,391,8370,1,1
410,392,7596,1,1
411,393,3074,1,1
412,394,1988,1,1
413,395,1578,1,1
414,396,1082,1,1
415,397,4326,1,1
416,398,5473,1,1
417,399,6403,1,1
418,400,5789,1,1
419,401,5051,1,1
420,402,9887,1,1
421,403,5014,1,1
422,404,1587,1,1
423,405,5128,1,1
424,406,8558,1,1
425,407,6264,1,1
426,407,8544,1,1
427,408,1543,1,1
428,409,9770,1,1
429,410,3893,1,1
430,411,1890,1,1
431,412,4366,1,1
432,413,2168,1,1
433,414,9576,1,1
434,415,4835,1,1
435,416,8226,1,1
436,417,7819,1,1
437,418,5445,1,1
438,419,9709,1,1
439,420,7695,1,1
440,421,2170,1,1
441,422,8221,1,1
442,423,8334,1,1
443,423,9455,1,1
444,424,8003,1,1
445,425,100,1,1
446,426,1028,1,1
447,427,9723,1,1
448,428,7863,1,1
449,429,4212,1,1
450,430,4748,1,1
451,431,1503,1,1
452,432,9814,1,1
453,433,8928,1,1
454,434,6438,1,1
455,435,2030,1,1
456,436,8275,1,1
457,437,2102,1,1
458,438,6141,1,1
459,439,158,1,1
460,440,2067,1,1
461,441,5558,1,1
462,442,7012,1,1
463,443,7779,1,1
464,444,2080,1,1
465,445,919,1,1
466,446,4959,1,1
467,447,3936,1,1
468,448,7205,1,1
469,449,7988,1,1
470,450,3923,1,1
471,451,6285,1,1
472,451,7097,1,1
473,452,1546,1,1
474,453,1122,1,1
475,454,6605,1,1
476,455,3910,1,1
477,456,5950,1,1
478,457,9046,1,1
479,458,8815,1,1
480,459,9849,1,1
481,460,8560,1,1
482,461,5059,1,1
483,462,5505,1,1
484,463,573,1,1
485,464,1764,1,1
486,465,6606,1,1
487,466,7831,1,1
488,467,5080,1,1
489,468,9668,1,1
490,469,7673,1,1
491,470,7598,1,1
492,471,4292,1,1
493,472,5394,1,1
494,473,6056,1,1
495,474,6887,1,1
496,475,8663,1,1
497,476,2651,1,1
498,477,4522,1,1
499,478,6872,1,1
500,479,4420,1,1
501,480,8313,1,1
502,480,9126,1,1
503,481,7472,1,1
504,482,5577,1,1
505,483,898,1,1
506,484,6717,1,1
507,485,8430,1,1
508,486,280,1,1
509,487,3463,1,1
510,488,9237,1,1
511,489,4959,1,1
512,490,5747,1,1
513,491,5520,1,1
514,492,860,1,1
515,493,7990,1,1
516,494,5448,1,1
517,495,46,1,1
518,496,9298,1,1
519,497,3747,1,1
520,497,7041,1,1
521,498,4935,1,1
522,499,2167,1,1
523,500,2941,1,1
524,501,2627,1,1
525,502,6479,1,1
526,503,6125,1,1
527,504,5258,1,1
528,505,6550,1,1
529,506,3721,1,1
530,507,4658,1,1
531,508,3935,1,1
532,509,8586,1,1
533,510,2269,1,1
534,511,2175,1,1
535,512,1790,1,1
536,513,6256,1,1
537,514,2372,1,1
538,515,9273,1,1
539,516,1841,1,1
540,517,3691,1,1
541,518,7788,1,1
542,519,314,1,1
543,520,8542,1,1
544,521,8737,1,1
545,522,190,1,1
546,523,1570,1,1
547,524,1194,1,1
548,525,6901,1,1
549,526,6484,1,1
550,527,8742,1,1
551,528,2447,1,1
552,529,2418,1,1
553,530,3485,1,1
554,531,5918,1,1
555,532,2810,1,1
556,533,7211,1,1
557,534,6978,1,1
558,535,1300,1,1
559,536,1597,1,1
560,537,7745,1,1
561,538,8069,1,1
562,539,755,1,1
563,540,1915,1,1
564,541,9177,1,1
565,542,9185,1,1
566,543,1376,1,1
567,544,6297,1,1
568,544,9147,1,1
569,545,2887,1,1
570,546,6342,1,1
571,547,2944,1,1
572,548,2911,1,1
573,549,1278,1,1
574,550,6590,1,1
575,551,9532,1,1
576,552,5121,1,1
577,553,5776,1,1
578,554,4263,1,1
579,555,7513,1,1
580,556,7579,1,1
581,557,2161,1,1
582,558,5238,1,1
583,558,8952,1,1
584,559,3138,1,1
585,560,5640,1,1
586,561,5766,1,1
587,562,3047,1,1
588,563,5205,1,1
589,564,7085,1,1
590,565,7154,1,1
591,566,5885,1,1
592,567,7391,1,1
593,568,7998,1,1
594,569,4732,1,1
595,570,3367,1,1
596,571,8059,1,1
597,572,5009,1,1
598,573,8997,1,1
599,574,3898,1,1
600,575,8946,1,1
601,576,448,1,1
602,577,2713,1,1
603,578,5559,1,1
604,579,1968,1,1
605,580,3459,1,1
606,581,5529,1,1
607,582,8064,1,1
608,583,2682,1,1
609,584,5062,1,1
610,585,238,1,1
611,586,7164,1,1
612,586,9383,1,1
613,587,1749,1,1
614,588,6632,1,1
615,589,5014,1,1
616,590,4785,1,1
617,590,6191,1,1
618,591,1876,1,1
619,592,230,1,1
620,592,6784,1,1
621,593,3783,1,1
622,594,8005,1,1
623,595,7836,1,1
624,596,9207,1,1
625,597,9292,1,1
626,598,1852,1,1
627,599,2267,1,1
628,600,145,1,1
629,601,1572,1,1
630,602,8062,1,1
631,603,9666,1,1
632,604,6385,1,1
633,605,4384,1,1
634,606,5111,1,1
635,607,6487,1,1
636,608,2586,1,1
637,609,677,1,1
638,610,5119,1,1
639,611,3525,1,1
640,612,1573,1,1
641,613,710,1,1
642,614,577,1,1
643,615,3093,1,1
644,616,4011,1,1
645,617,6231,1,1
646,618,8133,1,1
647,619,2237,1,1
648,620,9358,1,1
649,621,6883,1,1
650,622,6125,1,1
651,623,2945,1,1
652,624,2169,1,1
653,624,5142,1,1
654,625,5657,1,1
655,626,9339,1,1
656,627,1863,1,1
657,628,1281,1,1
658,629,1932,1,1
659,629,6088,1,1
660,630,7396,1,1
661,631,8943,1,1
662,632,1728,1,1
663,633,5451,1,1
664,634,3638,1,1
665,635,5913,1,1
666,636,389,1,1
667,637,2607,1,1
668,638,6955,1,1
669,639,538,1,1
670,640,5889,1,1
671,641,8823,1,1
672,642,1223,1,1
673,643,4221,1,1
674,644,798,1,1
675,645,1842,1,1
676,646,8179,1,1
677,647,3125,1,1
678,648,7828,1,1
679,649,6529,1,1
680,650,4233,1,1
681,651,8125,1,1
682,652,9609,1,1
683,653,6277,1,1
684,654,6956,1,1
685,655,7242,1,1
686,656,1536,1,1
687,657,191,1,1
688,658,5921,1,1
689,659,7260,1,1
690,660,1658,1,1
691,661,3152,1,1
692,662,5322,1,1
693,663,381,1,1
694,663,6568,1,1
695,664,3147,1,1
696,665,9608,1,1
697,666,8671,1,1
698,667,9075,1,1
699,668,2139,1,1
700,669,6222,1,1
701,670,7617,1,1
702,671,4022,1,1
703,672,3666,1,1
704,673,7730,1,1
705,674,6468,1,1
706,675,384,1,1
707,676,2266,1,1
708,676,8873,1,1
709,677,6593,1,1
710,678,4270,1,1
711,679,3199,1,1
712,680,3829,1,1
713,681,1287,1,1
714,682,4418,1,1
715,683,2451,1,1
716,684,572,1,1
717,685,6247,1,1
718,686,3266,1,1
719,687,4775,1,1
720,688,7066,1,1
721,689,6831,1,1
722,690,1233,1,1
723,691,1743,1,1
724,692,829,1,1
725,693,8495,1,1
726,694,1378,1,1
727,695,6539,1,1
728,696,5880,1,1
729,697,2858,1,1
730,698,9931,1,1
731,699,4805,1,1
732,700,6466,1,1
733,701,2475,1,1
734,702,4757,1,1
735,703,5517,1,1
736,704,181,1,1
737,705,938,1,1
738,706,4766,1,1
739,707,1696,1,1
740,708,4343,1,1
741,709,919,1,1
742,710,7080,1,1
743,711,6212,1,1
744,712,7684,1,1
745,713,7585,1,1
746,714,6117,1,1
747,715,6244,1,1
748,716,272,1,1
749,717,6010,1,1
750,718,3895,1,1
751,719,46,1,1
752,720,1618,1,1
753,721,7892,1,1
754,722,3490,1,1
755,723,7535,1,1
756,724,2891,1,1
757,725,6728,1,1
758,726,7040,1,1
759,727,4964,1,1
760,728,1145,1,1
761,729,492,1,1
762,730,1026,1,1
763,731,7094,1,1
764,732,9072,1,1
765,733,3530,1,1
766,734,2197,1,1
767,735,6930,1,1
768,736,9338,1,1
769,737,772,1,1
770,738,3337,1,1
771,739,6615,1,1
772,740,1770,1,1
773,741,878,1,1
774,742,7080,1,1
775,743,7550,1,1
776,744,5245,1,1
777,745,3015,1,1
778,746,7226,1,1
779,747,2287,1,1
780,748,8432,1,1
781,749,3504,1,1
782,750,5786,1,1
783,751,2752,1,1
784,752,1515,1,1
785,752,7231,1,1
786,753,5098,1,1
787,754,649,1,1
788,755,2251,1,1
789,756,37,1,1
790,757,7585,1,1
791,758,9080,1,1
792,759,2992,1,1
793,760,8913,1,1
794,761,9405,1,1
795,762,9689,1,1
796,763,9940,1,1
797,764,2323,1,1
798,765,950,1,1
799,766,3023,1,1
800,767,2830,1,1
801,768,9610,1,1
802,769,9854,1,1
803,770,1569,1,1
804,771,2911,1,1
805,772,2627,1,1
806,773,2631,1,1
807,774,167,1,1
808,775,7593,1,1
809,776,7054,1,1
810,777,3896,1,1
811,778,2693,1,1
812,779,7529,1,1
813,780,796,1,1
814,781,1986,1,1
815,782,1526,1,1
816,783,7825,1,1
817,784,5270,1,1
818,785,8404,1,1
819,786,1204,1,1
820,786,9717,1,1
821,787,6079,1,1
822,788,2753,1,1
823,789,3907,1,1
824,790,7948,1,1
825,791,190,1,1
826,792,1745,1,1
827,793,927,1,1
828,794,3565,1,1
829,795,3359,1,1
830,796,6748,1,1
831,797,1025,1,1
832,798,2954,1,1
833,799,1770,1,1
834,800,3706,1,1
835,801,9517,1,1
836,802,794,1,1
837,803,8175,1,1
838,804,9164,1,1
839,805,8689,1,1
840,806,9272,1,1
841,807,4329,1,1
842,808,6797,1,1
843,809,464,1,1
844,810,2305,1,1
845,811,8020,1,1
846,812,9687,1,1
847,813,3718,1,1
848,814,6165,1,1
849,815,3835,1,1
850,816,4608,1,1
851,817,8915,1,1
852,818,8278,1,1
853,818,8812,1,1
854,819,9447,1,1
855,820,3690,1,1
856,821,399,1,1
857,822,994,1,1
858,823,3082,1,1
859,824,848,1,1
860,825,5098,1,1
861,826,3694,1,1
862,827,8175,1,1
863,828,9858,1,1
864,829,8442,1,1
865,830,8884,1,1
866,831,2185,1,1
867,832,3087,1,1
868,833,293,1,1
869,834,6773,1,1
870,835,9728,1,1
871,836,1501,1,1
872,837,9793,1,1
873,838,5002,1,1
874,839,6131,1,1
875,840,3744,1,1
876,841,5268,1,1
877,842,4338,1,1
878,843,4120,1,1
879,844,7829,1,1
880,845,3037,1,1
881,846,8360,1,1
882,847,7997,1,1
883,848,5334,1,1
884,849,6004,1,1
885,850,4768,1,1
886,851,5788,1,1
887,852,687,1,1
888,853,9618,1,1
889,854,5572,1,1
890,855,3517,1,1
891,856,6568,1,1
892,857,4760,1,1
893,858,3049,1,1
894,859,3661,1,1
895,860,7615,1,1
896,861,2828,1,1
897,862,1738,1,1
898,863,8307,1,1
899,864,467,1,1
900,865,3369,1,1
901,866,5662,1,1
902,867,7459,1,1
903,868,4589,1,1
904,869,5570,1,1
905,870,1695,1,1
906,871,4169,1,1
907,872,7188,1,1
908,873,1360,1,1
909,874,8638,1,1
910,875,3926,1,1
911,876,9756,1,1
912,877,1968,1,1
913,878,581,1,1
914,879,5885,1,1
915,880,1105,1,1
916,881,9581,1,1
917,882,7854,1,1
918,883,4652,1,1
919,883,5677,1,1
920,884,8463,1,1
921,885,1293,1,1
922,886,7647,1,1
923,887,5315,1,1
924,888,4203,1,1
925,889,8355,1,1
926,890,2770,1,1
927,891,8245,1,1
928,892,2264,1,1
929,893,3566,1,1
930,894,6090,1,1
931,895,6407,1,1
932,896,2897,1,1
933,897,9668,1,1
934,898,6468,1,1
935,899,1784,1,1
936,900,16,1,1
937,901,9908,1,1
938,902,9507,1,1
939,903,7418,1,1
940,904,836,1,1
941,905,641,1,1
942,906,6190,1,1
943,907,8049,1,1
944,908,4460,1,1
945,909,9020,1,1
946,910,4486,1,1
947,911,9994,1,1
948,912,9448,1,1
949,913,7476,1,1
950,914,7139,1,1
951,915,7448,1,1
952,916,5827,1,1
953,917,2259,1,1
954,918,1311,1,1
955,919,1461,1,1
956,920,7579,1,1
957,921,2162,1,1
958,922,6612,1,1
959,923,8251,1,1
960,924,8806,1,1
961,925,5602,1,1
962,926,9185,1,1
963,927,7312,1,1
964,928,5720,1,1
965,929,283,1,1
966,930,1035,1,1
967,931,7188,1,1
968,932,7048,1,1
969,933,2515,1,1
970,934,385,1,1
971,935,5084,1,1
972,936,7914,1,1
973,937,7963,1,1
974,938,4493,1,1
975,939,6008,1,1
976,940,8349,1,1
977,941,1853,1,1
978,942,3049,1,1
979,943,3598,1,1
980,944,6975,1,1
981,945,5315,1,1
982,946,2132,1,1
983,947,7528,1,1
984,948,1562,1,1
985,949,3338,1,1
986,950,335,1,1
987,951,4621,1,1
988,952,7743,1,1
989,953,1026,1,1
990,954,9554,1,1
991,955,3918,1,1
992,956,873,1,1
993,957,5839,1,1
994,958,6422,1,1
995,959,1621,1,1
996,959,6392,1,1
997,960,8876,1,1
998,961,2066,1,1
999,962,9988,1,1
1000,963,29,1,1
1001,964,6156,1,1
1002,965,6115,1,1
1003,966,137,1,1
1004,967,8634,1,1
1005,968,3733,1,1
1006,969,1086,1,1
1007,970,5971,1,1
1008,971,8738,1,1
1009,972,929,1,1
1010,973,3354,1,1
1011,974,2935,1,1
1012,975,7524,1,1
1013,976,4849,1,1
1014,977,6738,1,1
1015,978,6779,1,1
1016,979,2634,1,1
1017,980,101,1,1
1018,981,7577,1,1
1019,982,6698,1,1
1020,983,6980,1,1
1021,984,1689,1,1
1022,985,2779,1,1
1023,986,6343,1,1
1024,987,1687,1,1
1025,988,5408,1,1
1026,989,8528,1,1
1027,990,8860,1,1
1028,991,4083,1,1
1029,992,1485,1,1
1030,993,7693,1,1
1031,993,8405,1,1
1032,994,9501,1,1
1033,995,8959,1,1
1034,996,5170,1,1
1035,997,2390,1,1
1036,998,8529,1,1
1037,999,5386,1,1
1038,1000,2900,1,1
1039,1001,7343,1,1
1040,1002,8850,1,1
1041,1003,8428,1,1
1042,1004,2072,1,1
1043,1005,4197,1,1
1044,1006,4935,1,1
1045,1007,7734,1,1
1046,1008,2590,1,1
1047,1009,1784,1,1
1048,1010,2086,1,1
1049,1011,1492,1,1
1050,1012,862,1,1
1051,1013,4181,1,1
1052,1014,6734,1,1
1053,1015,3444,1,1
1054,1016,4688,1,1
1055,1017,453,1,1
1056,1018,6537,1,1
1057,1019,5013,1,1
1058,1020,1213,1,1
1059,1021,6007,1,1
1060,1022,7196,1,1
1061,1023,6065,1,1
1062,1024,182,1,1
1063,1025,3892,1,1
1064,1026,6666,1,1
1065,1027,1464,1,1
1066,1028,9552,1,1
1067,1029,7627,1,1
1068,1030,140,1,1
1069,1031,3883,1,1
1070,1032,2076,1,1
1071,1033,6194,1,1
1072,1034,6825,1,1
1073,1035,1829,1,1
1074,1036,6686,1,1
1075,1037,7175,1,1
1076,1038,1212,1,1
1077,1039,5969,1,1
1078,1040,9905,1,1
1079,1041,4126,1,1
1080,1042,2553,1,1
1081,1043,8010,1,1
1082,1044,1144,1,1
1083,1045,5574,1,1
1084,1046,7119,1,1
1085,1047,7067,1,1
1086,1048,3157,1,1
1087,1049,4284,1,1
1088,1050,8540,1,1
1089,1051,5546,1,1
1090,1052,9404,1,1
1091,1053,1981,1,1
1092,1054,6022,1,1
1093,1055,2786,1,1
1094,1056,1865,1,1
1095,1057,3465,1,1
1096,1058,1059,1,1
1097,1059,8793,1,1
1098,1060,9914,1,1
1099,1061,6833,1,1
1100,1062,3688,1,1
1101,1063,2725,1,1
1102,1064,4966,1,1
1103,1065,8137,1,1
1104,1066,3215,1,1
1105,1067,4181,1,1
1106,1068,6120,1,1
1107,1069,9822,1,1
1108,1070,5771,1,1
1109,1071,7520,1,1
1110,1072,3246,1,1
1111,1073,1734,1,1
1112,1074,8205,1,1
1113,1075,1590,1,1
1114,1076,2513,1,1
1115,1077,7182,1,1
1116,1078,6969,1,1
1117,1079,2293,1,1
1118,1080,8438,1,1
1119,1081,7769,1,1
1120,1082,1752,1,1
1121,1083,4244,1,1
1122,1084,8403,1,1
1123,1085,4241,1,1
1124,1086,5159,1,1
1125,1087,1026,1,1
1126,1088,1489,1,1
1127,1089,9328,1,1
1128,1090,6507,1,1
1129,1091,6005,1,1
1130,1092,9534,1,1
1131,1093,464,1,1
1132,1093,1094,1,1
1133,1094,4020,1,1
1134,1094,6600,1,1
1135,1095,4702,1,1
1136,1096,6829,1,1
1137,1097,723,1,1
1138,1098,8388,1,1
1139,1099,711,1,1
1140,1100,3925,1,1
1141,1101,7826,1,1
1142,1102,82,1,1
1143,1103,5459,1,1
1144,1104,6414,1,1
1145,1104,7272,1,1
1146,1105,1917,1,1
1147,1106,5053,1,1
1148,1107,6312,1,1
1149,1108,7635,1,1
1150,1109,3867,1,1
1151,1110,8495,1,1
1152,1111,7289,1,1
1153,1112,176,1,1
1154,1113,1645,1,1
1155,1114,9006,1,1
1156,1115,1874,1,1
1157,1116,6577,1,1
1158,1117,2603,1,1
1159,1118,9965,1,1
1160,1119,8383,1,1
1161,1120,8930,1,1
1162,1121,7385,1,1
1163,1122,4484,1,1
1164,1123,3199,1,1
1165,1124,7486,1,1
1166,1125,872,1,1
1167,1126,7250,1,1
1168,1127,2502,1,1
1169,1128,5161,1,1
1170,1129,396,1,1
1171,1130,7162,1,1
1172,1131,1544,1,1
1173,1132,7470,1,1
1174,1133,1089,1,1
1175,1134,5742,1,1
1176,1135,9139,1,1
1177,1136,6053,1,1
1178,1137,6197,1,1
1179,1138,8482,1,1
1180,1139,5346,1,1
1181,1140,5404,1,1
1182,1141,5077,1,1
1183,1142,7375,1,1
1184,1143,7459,1,1
1185,1144,73,1,1
1186,1145,9202,1,1
1187,1146,4796,1,1
1188,1147,5726,1,1
1189,1147,7815,1,1
1190,1148,6107,1,1
1191,1149,5308,1,1
1192,1150,2694,1,1
1193,1151,3828,1,1
1194,1152,3867,1,1
1195,1153,4477,1,1
1196,1154,2400,1,1
1197,1155,2863,1,1
1198,1156,4979,1,1
1199,1157,1025,1,1
1200,1158,3234,1,1
1201,1159,7029,1,1
1202,1160,3008,1,1
1203,1161,9765,1,1
1204,1162,4022,1,1
1205,1162,9147,1,1
1206,1163,418,1,1
1207,1164,8285,1,1
1208,1165,1987,1,1
1209,1166,2355,1,1
1210,1167,5441,1,1
1211,1168,7945,1,1
1212,1169,7202,1,1
1213,1170,9586,1,1
1214,1171,1636,1,1
1215,1172,8640,1,1
1216,1173,2286,1,1
1217,1174,9026,1,1
1218,1175,5967,1,1
1219,1176,8771,1,1
1220,1177,1334,1,1
1221,1178,3570,1,1
1222,1179,4033,1,1
1223,1180,4498,1,1
1224,1181,2532,1,1
1225,1182,2379,1,1
1226,1183,6198,1,1
1227,1183,9441,1,1
1228,1184,2785,1,1
1229,1185,2776,1,1
1230,1186,3336,1,1
