#,,,,"generated_by='OpenQuake engine 3.12.0', start_date='2022-03-18T03:35:27', checksum=3502110342"
event_id,rup_id,rlz_id,year,ses_id
163,157,9305,1,1
164,158,1632,1,1
165,159,6442,1,1
166,160,7935,1,1
167,161,6714,1,1
168,162,6239,1,1
169,163,2695,1,1
170,164,7166,1,1
171,165,5397,1,1
172,166,9207,1,1
173,167,2404,1,1
174,168,598,1,1
175,169,3753,1,1
176,170,614,1,1
177,171,4941,1,1
178,172,5553,1,1
179,173,562,1,1
180,174,3187,1,1
181,175,6564,1,1
182,176,6620,1,1
183,177,445,1,1
184,178,7030,1,1
185,179,7316,1,1
186,180,9759,1,1
187,181,2369,1,1
188,182,6654,1,1
189,183,6781,1,1
190,184,8796,1,1
191,185,5161,1,1
192,186,9432,1,1
193,187,6208,1,1
194,187,6620,1,1
195,188,5838,1,1
196,189,1634,1,1
197,190,4631,1,1
198,191,7737,1,1
199,192,6810,1,1
200,193,8836,1,1
201,194,9240,1,1
202,195,208,1,1
203,196,5263,1,1
204,197,3747,1,1
205,198,4008,1,1
206,199,846,1,1
207,200,7205,1,1
208,201,8980,1,1
209,202,1645,1,1
210,203,8719,1,1
211,204,9302,1,1
212,205,2759,1,1
213,206,857,1,1
214,207,5853,1,1
215,208,7193,1,1
216,209,6136,1,1
217,210,414,1,1
218,211,8764,1,1
219,212,2149,1,1
220,213,5585,1,1
221,214,9870,1,1
222,215,1951,1,1
223,216,1538,1,1
224,217,8326,1,1
225,218,334,1,1
226,219,8453,1,1
227,220,1982,1,1
228,220,2672,1,1
229,221,7164,1,1
230,222,7591,1,1
231,223,1620,1,1
232,224,9648,1,1
233,225,3187,1,1
234,226,800,1,1
235,227,4158,1,1
236,228,3371,1,1
237,229,3702,1,1
238,230,1211,1,1
239,231,3845,1,1
240,231,9090,1,1
241,232,8721,1,1
242,233,1645,1,1
243,234,7340,1,1
244,235,8139,1,1
245,236,1135,1,1
246,237,3323,1,1
247,238,6046,1,1
248,239,2669,1,1
249,239,4981,1,1
250,240,4941,1,1
251,241,5170,1,1
252,242,33,1,1
253,243,2532,1,1
254,244,1309,1,1
255,245,7682,1,1
256,246,9510,1,1
257,247,8013,1,1
258,247,8652,1,1
259,248,8298,1,1
260,249,6449,1,1
261,250,273,1,1
262,250,3478,1,1
263,251,3323,1,1
264,252,3305,1,1
265,253,8527,1,1
266,254,1839,1,1
267,254,7799,1,1
268,255,7828,1,1
269,256,2768,1,1
270,257,3012,1,1
271,258,1583,1,1
272,259,7339,1,1
273,260,5782,1,1
274,261,3234,1,1
275,262,5041,1,1
276,263,4189,1,1
277,264,2444,1,1
278,264,8588,1,1
279,265,2883,1,1
280,266,5308,1,1
281,267,8260,1,1
282,268,2422,1,1
283,269,2243,1,1
284,270,7792,1,1
285,271,2167,1,1
286,272,683,1,1
287,273,3383,1,1
288,274,7776,1,1
289,275,17,1,1
290,276,4987,1,1
291,276,9368,1,1
292,277,3529,1,1
293,278,6823,1,1
294,279,2065,1,1
295,280,1156,1,1
296,281,154,1,1
297,282,9928,1,1
298,283,8611,1,1
299,284,1424,1,1
300,285,6376,1,1
301,286,3794,1,1
302,286,7826,1,1
303,287,2850,1,1
304,288,6905,1,1
305,289,375,1,1
306,290,3362,1,1
307,291,6642,1,1
308,291,8736,1,1
309,292,3030,1,1
310,293,3582,1,1
311,294,8984,1,1
312,295,9101,1,1
313,296,1377,1,1
314,297,1873,1,1
315,298,7199,1,1
316,299,4271,1,1
317,299,5337,1,1
318,300,6319,1,1
319,301,5699,1,1
320,302,5750,1,1
321,303,9971,1,1
322,304,3941,1,1
323,305,6884,1,1
324,306,9117,1,1
325,307,9800,1,1
326,308,5461,1,1
327,309,3355,1,1
328,310,760,1,1
329,310,3980,1,1
330,310,4025,1,1
331,311,2211,1,1
332,312,1237,1,1
333,313,7033,1,1
334,314,4854,1,1
335,315,9116,1,1
336,316,5737,1,1
337,316,9536,1,1
338,317,4733,1,1
339,318,2755,1,1
340,319,7430,1,1
341,320,5947,1,1
342,321,2392,1,1
343,321,5457,1,1
344,322,5613,1,1
345,323,1555,1,1
346,324,304,1,1
347,325,5345,1,1
348,326,4838,1,1
349,326,5568,1,1
350,326,7925,1,1
351,327,6174,1,1
352,328,1600,1,1
353,329,1105,1,1
354,330,5344,1,1
355,330,6795,1,1
356,331,1787,1,1
357,332,9218,1,1
358,333,1589,1,1
359,334,971,1,1
360,335,8740,1,1
361,336,1407,1,1
362,337,9894,1,1
363,338,5558,1,1
364,339,2294,1,1
365,340,1128,1,1
366,341,8201,1,1
367,342,855,1,1
368,343,7668,1,1
369,344,1635,1,1
370,345,1944,1,1
371,346,1871,1,1
372,347,6366,1,1
373,348,244,1,1
374,349,3566,1,1
375,350,4796,1,1
376,351,1663,1,1
377,352,9249,1,1
378,353,5976,1,1
379,354,6705,1,1
380,355,1420,1,1
381,356,2084,1,1
382,356,8818,1,1
383,357,140,1,1
384,358,2791,1,1
385,359,3095,1,1
386,360,6326,1,1
387,361,5518,1,1
388,362,3854,1,1
389,363,4175,1,1
390,364,6418,1,1
391,365,8510,1,1
392,366,7330,1,1
393,367,3005,1,1
394,368,5316,1,1
395,369,7837,1,1
396,370,5628,1,1
397,371,7816,1,1
398,371,8103,1,1
399,372,1850,1,1
400,373,6342,1,1
401,374,5104,1,1
402,375,4223,1,1
403,376,7877,1,1
404,377,1702,1,1
405,377,6528,1,1
406,378,3054,1,1
407,379,4708,1,1
408,380,5642,1,1
409,381,2812,1,1
410,382,8956,1,1
411,383,4356,1,1
412,384,2863,1,1
413,385,4612,1,1
414,386,9952,1,1
415,387,4822,1,1
416,388,5269,1,1
417,389,9117,1,1
418,390,1527,1,1
419,391,8869,1,1
420,391,9604,1,1
421,392,6246,1,1
422,393,2124,1,1
423,394,647,1,1
424,395,5256,1,1
425,396,2129,1,1
426,397,1288,1,1
427,398,9350,1,1
428,399,7424,1,1
429,400,258,1,1
430,400,1816,1,1
431,400,4303,1,1
432,401,1672,1,1
433,402,8698,1,1
434,403,643,1,1
435,404,6411,1,1
436,405,3689,1,1
437,406,111,1,1
438,407,3128,1,1
439,408,9678,1,1
440,409,2205,1,1
441,410,6281,1,1
442,411,5605,1,1
443,412,1997,1,1
444,413,1481,1,1
445,414,448,1,1
446,415,3693,1,1
447,416,1839,1,1
448,417,9715,1,1
449,418,8252,1,1
450,419,7337,1,1
451,420,7303,1,1
452,421,6269,1,1
453,422,6295,1,1
454,423,9155,1,1
455,424,6263,1,1
456,425,261,1,1
457,426,9534,1,1
458,427,9595,1,1
459,428,2580,1,1
460,429,2250,1,1
461,429,7245,1,1
462,430,8611,1,1
463,431,7646,1,1
464,432,3831,1,1
465,433,7927,1,1
466,434,8778,1,1
467,435,1365,1,1
468,436,9888,1,1
469,437,3735,1,1
470,438,5949,1,1
471,439,7069,1,1
472,440,2596,1,1
473,441,5210,1,1
474,442,7820,1,1
475,443,4019,1,1
476,444,159,1,1
477,445,7900,1,1
478,446,9152,1,1
479,447,2199,1,1
480,448,5075,1,1
481,449,357,1,1
482,450,9176,1,1
483,451,8519,1,1
484,452,8991,1,1
485,453,2035,1,1
486,454,4579,1,1
487,455,8666,1,1
488,456,3416,1,1
489,457,7723,1,1
490,458,1752,1,1
491,459,4446,1,1
492,460,5611,1,1
493,461,469,1,1
494,461,6953,1,1
495,462,5617,1,1
496,463,7602,1,1
497,464,7659,1,1
498,465,7775,1,1
499,466,5509,1,1
500,467,446,1,1
501,468,842,1,1
502,469,7792,1,1
503,470,8643,1,1
504,471,3932,1,1
505,472,5615,1,1
506,473,4490,1,1
507,474,9083,1,1
508,475,965,1,1
509,476,8977,1,1
510,477,677,1,1
511,478,4021,1,1
512,479,8816,1,1
513,480,7880,1,1
514,481,498,1,1
515,482,2060,1,1
516,483,5092,1,1
517,484,2029,1,1
518,485,5203,1,1
519,486,3323,1,1
520,487,8549,1,1
521,488,6380,1,1
522,489,3455,1,1
523,490,1033,1,1
524,491,3614,1,1
525,492,299,1,1
526,493,3062,1,1
527,494,4995,1,1
528,495,3685,1,1
529,496,1810,1,1
530,497,5447,1,1
531,498,4551,1,1
532,499,4255,1,1
533,500,3465,1,1
534,501,4398,1,1
535,502,7350,1,1
536,503,1812,1,1
537,503,1943,1,1
538,504,1122,1,1
539,505,3054,1,1
540,506,3890,1,1
541,507,2753,1,1
542,507,5761,1,1
543,508,2498,1,1
544,508,3576,1,1
545,509,410,1,1
546,510,9819,1,1
547,511,1532,1,1
548,512,627,1,1
549,513,4021,1,1
550,514,768,1,1
551,515,8300,1,1
552,516,5100,1,1
553,517,3595,1,1
554,518,1417,1,1
555,518,9498,1,1
556,519,340,1,1
557,520,5771,1,1
558,521,9440,1,1
559,522,8,1,1
560,522,7174,1,1
561,523,5020,1,1
562,523,9679,1,1
563,524,7168,1,1
564,525,9506,1,1
565,526,6974,1,1
566,527,3781,1,1
567,528,9103,1,1
568,529,5130,1,1
569,530,8473,1,1
570,531,9573,1,1
571,532,991,1,1
572,533,662,1,1
573,534,3809,1,1
574,535,5566,1,1
575,536,5578,1,1
576,537,3896,1,1
577,538,5868,1,1
578,539,6420,1,1
579,540,3061,1,1
580,541,1061,1,1
581,542,3636,1,1
582,543,6737,1,1
583,544,2974,1,1
584,545,9508,1,1
585,546,5409,1,1
586,547,5270,1,1
587,548,7407,1,1
588,549,5348,1,1
589,550,392,1,1
590,551,5400,1,1
591,552,4196,1,1
592,553,5153,1,1
593,554,1600,1,1
594,555,9105,1,1
595,556,4181,1,1
596,557,7332,1,1
597,558,2892,1,1
598,559,2840,1,1
599,560,9131,1,1
600,561,894,1,1
601,561,5453,1,1
602,562,2118,1,1
603,563,4347,1,1
604,563,9106,1,1
605,564,1068,1,1
606,565,4222,1,1
607,566,2126,1,1
608,567,3443,1,1
609,568,709,1,1
610,568,4884,1,1
611,569,8933,1,1
612,570,733,1,1
613,571,9944,1,1
614,572,4287,1,1
615,573,9994,1,1
616,574,8230,1,1
617,575,5799,1,1
618,576,7846,1,1
619,577,3224,1,1
620,578,6984,1,1
621,579,5315,1,1
622,580,1922,1,1
623,581,2670,1,1
624,582,6026,1,1
625,583,7722,1,1
626,584,9031,1,1
627,585,3161,1,1
628,586,5378,1,1
629,587,4590,1,1
630,588,3599,1,1
631,589,8395,1,1
632,590,5807,1,1
633,591,9165,1,1
634,592,1571,1,1
635,593,4921,1,1
636,594,7873,1,1
637,595,6685,1,1
638,596,3926,1,1
639,597,5222,1,1
640,598,2568,1,1
641,599,9117,1,1
642,600,4060,1,1
643,601,8698,1,1
644,602,151,1,1
645,603,2928,1,1
646,604,3537,1,1
647,605,5512,1,1
648,606,206,1,1
649,607,3321,1,1
650,608,7071,1,1
651,609,9325,1,1
652,610,7521,1,1
653,611,9349,1,1
654,612,9482,1,1
655,613,7620,1,1
656,614,1891,1,1
657,615,5223,1,1
658,616,9397,1,1
659,617,5980,1,1
660,618,1668,1,1
661,619,4866,1,1
662,620,887,1,1
663,621,820,1,1
664,622,5434,1,1
665,623,3797,1,1
666,624,1109,1,1
667,624,7381,1,1
668,625,1493,1,1
669,626,1605,1,1
670,627,2295,1,1
671,628,1747,1,1
672,629,3556,1,1
673,630,1106,1,1
674,631,3616,1,1
675,632,2480,1,1
676,633,5763,1,1
677,634,6002,1,1
678,635,9715,1,1
679,636,9334,1,1
680,637,2471,1,1
681,637,3917,1,1
682,638,1804,1,1
683,639,8155,1,1
684,640,2103,1,1
685,641,1310,1,1
686,642,4761,1,1
687,643,8684,1,1
688,644,2084,1,1
689,645,8301,1,1
690,646,3364,1,1
691,647,5500,1,1
692,648,1395,1,1
693,648,5151,1,1
694,649,4278,1,1
695,650,5625,1,1
696,651,7570,1,1
697,652,1690,1,1
698,653,5581,1,1
699,654,6362,1,1
700,655,93,1,1
701,656,3849,1,1
702,657,3818,1,1
703,658,7872,1,1
704,659,3844,1,1
705,660,4257,1,1
706,661,7786,1,1
707,662,5429,1,1
708,663,353,1,1
709,664,18,1,1
710,665,1964,1,1
711,666,2864,1,1
712,666,9932,1,1
713,667,5572,1,1
714,668,4463,1,1
715,669,175,1,1
716,670,1868,1,1
717,671,6290,1,1
718,672,1392,1,1
719,673,7496,1,1
720,674,6045,1,1
721,675,4812,1,1
722,676,8773,1,1
723,677,6600,1,1
724,678,5642,1,1
725,679,9579,1,1
726,680,2427,1,1
727,681,735,1,1
728,682,9694,1,1
729,683,209,1,1
730,684,438,1,1
731,685,8350,1,1
732,686,1817,1,1
733,687,8443,1,1
734,688,5586,1,1
735,689,7733,1,1
736,690,3247,1,1
737,691,6251,1,1
738,692,4561,1,1
739,693,8312,1,1
740,694,2403,1,1
741,695,9947,1,1
742,696,2219,1,1
743,697,9166,1,1
744,698,2228,1,1
745,699,3854,1,1
746,700,6488,1,1
747,701,2930,1,1
748,702,9345,1,1
749,703,4614,1,1
750,704,2453,1,1
751,705,4035,1,1
752,706,4121,1,1
753,707,7030,1,1
754,708,9608,1,1
755,709,5713,1,1
756,710,9672,1,1
757,711,7076,1,1
758,712,6352,1,1
759,713,2742,1,1
760,714,2506,1,1
761,715,8678,1,1
762,716,4736,1,1
763,717,3253,1,1
764,718,4767,1,1
765,719,9453,1,1
766,720,42,1,1
767,721,9625,1,1
768,722,346,1,1
769,723,8536,1,1
770,724,5048,1,1
771,725,9234,1,1
772,726,1775,1,1
773,727,905,1,1
774,728,2227,1,1
775,729,927,1,1
776,729,2130,1,1
777,730,1571,1,1
778,731,3262,1,1
779,732,6153,1,1
780,733,4024,1,1
781,734,8658,1,1
782,735,5766,1,1
783,736,5459,1,1
784,737,729,1,1
785,738,6869,1,1
786,739,9044,1,1
787,740,862,1,1
788,740,5239,1,1
789,740,8945,1,1
790,741,8695,1,1
791,742,7875,1,1
792,743,95,1,1
793,743,1549,1,1
794,744,3441,1,1
795,745,1387,1,1
796,746,6761,1,1
797,747,1848,1,1
798,748,8974,1,1
799,749,8005,1,1
800,750,8876,1,1
801,751,1645,1,1
802,752,8215,1,1
803,753,5287,1,1
804,754,4239,1,1
805,755,5895,1,1
806,756,9695,1,1
807,757,7090,1,1
808,758,9307,1,1
809,759,2864,1,1
810,760,7824,1,1
811,761,5632,1,1
812,762,4745,1,1
813,763,5001,1,1
814,764,8233,1,1
815,765,883,1,1
816,766,1460,1,1
817,767,630,1,1
818,768,1006,1,1
819,769,8085,1,1
820,770,5492,1,1
821,771,1680,1,1
822,772,5693,1,1
823,773,8530,1,1
824,774,626,1,1
825,775,8626,1,1
826,776,875,1,1
827,777,5359,1,1
828,778,470,1,1
829,779,4590,1,1
830,780,5373,1,1
831,781,2687,1,1
832,782,172,1,1
833,783,561,1,1
834,784,9939,1,1
835,785,751,1,1
836,786,1555,1,1
837,787,1704,1,1
838,788,8548,1,1
839,789,6302,1,1
840,789,9445,1,1
841,790,7964,1,1
842,791,4835,1,1
843,792,8567,1,1
844,793,7047,1,1
845,794,3297,1,1
846,795,7035,1,1
847,796,9411,1,1
848,797,1155,1,1
849,798,3778,1,1
850,799,3601,1,1
851,800,8173,1,1
852,801,3686,1,1
853,802,6237,1,1
854,803,2949,1,1
855,804,1997,1,1
856,805,3761,1,1
857,806,1609,1,1
858,807,2827,1,1
859,808,4612,1,1
860,809,4566,1,1
861,810,1139,1,1
862,811,9302,1,1
863,812,9129,1,1
864,813,910,1,1
865,814,1375,1,1
866,815,8737,1,1
867,816,5211,1,1
868,816,9416,1,1
869,817,5804,1,1
870,818,9479,1,1
871,819,9013,1,1
872,820,8636,1,1
873,821,8263,1,1
874,822,3581,1,1
875,823,2755,1,1
876,824,9124,1,1
877,825,9292,1,1
878,826,2365,1,1
879,827,6431,1,1
880,828,423,1,1
881,829,8056,1,1
882,830,6842,1,1
883,831,4983,1,1
884,832,5117,1,1
885,833,9282,1,1
886,834,4643,1,1
887,835,9408,1,1
888,836,3735,1,1
889,837,2792,1,1
890,838,9966,1,1
891,839,8893,1,1
892,840,5534,1,1
893,841,4886,1,1
894,842,8844,1,1
895,843,8829,1,1
896,844,2113,1,1
897,845,6887,1,1
898,846,7634,1,1
899,847,9920,1,1
900,848,5436,1,1
901,849,1980,1,1
902,850,3966,1,1
903,851,2204,1,1
904,852,2639,1,1
905,853,8879,1,1
906,854,3170,1,1
907,855,2855,1,1
908,856,957,1,1
909,857,5250,1,1
910,858,8842,1,1
911,859,4618,1,1
912,860,4736,1,1
913,861,3461,1,1
914,862,284,1,1
915,863,2660,1,1
916,864,9444,1,1
917,865,9818,1,1
918,866,935,1,1
919,867,8201,1,1
920,868,8167,1,1
921,869,7356,1,1
922,870,3232,1,1
923,871,6162,1,1
924,872,7198,1,1
925,873,7560,1,1
926,874,3917,1,1
927,875,5380,1,1
928,876,9075,1,1
929,877,7777,1,1
930,878,1860,1,1
931,878,4634,1,1
932,879,439,1,1
933,880,2469,1,1
934,881,3092,1,1
935,882,544,1,1
936,883,37,1,1
937,884,4067,1,1
938,885,5590,1,1
939,886,7118,1,1
940,887,8440,1,1
941,888,5131,1,1
942,889,7795,1,1
943,890,6071,1,1
944,891,1528,1,1
945,892,5847,1,1
946,893,4796,1,1
947,894,5951,1,1
948,895,5997,1,1
949,895,8491,1,1
950,896,9685,1,1
951,897,2871,1,1
952,898,3902,1,1
953,899,2911,1,1
954,900,2535,1,1
955,901,6246,1,1
956,902,2205,1,1
957,903,6057,1,1
958,904,8246,1,1
959,905,5889,1,1
960,906,5208,1,1
961,907,7418,1,1
962,908,4082,1,1
963,909,8869,1,1
964,910,4054,1,1
965,911,4147,1,1
966,912,9917,1,1
967,913,6248,1,1
968,914,982,1,1
969,915,4852,1,1
970,916,1320,1,1
971,916,6398,1,1
972,917,7377,1,1
973,918,1474,1,1
974,919,1729,1,1
975,920,2430,1,1
976,921,796,1,1
977,922,5033,1,1
978,923,5618,1,1
979,924,1099,1,1
980,925,7904,1,1
981,926,7893,1,1
982,927,3109,1,1
983,928,4314,1,1
984,929,3735,1,1
985,930,8749,1,1
986,931,4679,1,1
987,932,6905,1,1
988,933,4736,1,1
989,934,5814,1,1
990,935,3000,1,1
991,936,6221,1,1
992,937,5316,1,1
993,938,284,1,1
994,939,1667,1,1
995,940,5164,1,1
996,941,2759,1,1
997,942,7989,1,1
998,943,206,1,1
999,944,7857,1,1
1000,945,1686,1,1
1001,946,340,1,1
1002,947,8556,1,1
1003,948,9193,1,1
1004,949,6342,1,1
1005,950,9746,1,1
1006,951,6174,1,1
1007,952,7269,1,1
1008,953,3316,1,1
1009,954,2311,1,1
1010,955,5404,1,1
1011,956,6625,1,1
1012,957,6478,1,1
1013,958,3461,1,1
1014,959,6473,1,1
1015,960,9344,1,1
1016,961,1942,1,1
1017,962,3456,1,1
1018,963,6952,1,1
1019,964,5885,1,1
1020,964,6433,1,1
1021,965,150,1,1
1022,966,9804,1,1
1023,967,5755,1,1
1024,968,2613,1,1
1025,969,6376,1,1
1026,970,1897,1,1
1027,971,337,1,1
1028,972,5173,1,1
1029,973,9913,1,1
1030,974,4943,1,1
1031,975,5370,1,1
1032,976,1264,1,1
1033,977,9797,1,1
1034,978,4100,1,1
1035,979,4464,1,1
1036,980,1315,1,1
1037,981,7708,1,1
1038,982,8189,1,1
1039,983,3175,1,1
1040,984,2959,1,1
1041,985,6868,1,1
1042,986,408,1,1
1043,987,4306,1,1
1044,988,3135,1,1
1045,989,2187,1,1
1046,990,2555,1,1
1047,991,6497,1,1
1048,992,4532,1,1
1049,993,1589,1,1
1050,994,3256,1,1
1051,995,5617,1,1
1052,996,3668,1,1
1053,997,7825,1,1
1054,998,9868,1,1
1055,999,9582,1,1
1056,1000,6718,1,1
1057,1001,4167,1,1
1058,1002,2072,1,1
1059,1002,6407,1,1
1060,1003,4336,1,1
1061,1004,5241,1,1
1062,1004,7341,1,1
1063,1005,366,1,1
1064,1006,9216,1,1
1065,1007,4232,1,1
1066,1008,1159,1,1
1067,1009,829,1,1
1068,1010,3196,1,1
1069,1011,5962,1,1
1070,1012,8409,1,1
1071,1013,5974,1,1
1072,1014,2414,1,1
1073,1015,6300,1,1
1074,1016,8592,1,1
1075,1017,1195,1,1
1076,1018,5566,1,1
1077,1019,3652,1,1
1078,1020,5739,1,1
1079,1021,6311,1,1
1080,1022,7673,1,1
1081,1023,7889,1,1
1082,1024,9783,1,1
1083,1025,7694,1,1
1084,1026,109,1,1
1085,1027,1200,1,1
1086,1028,1183,1,1
1087,1029,8100,1,1
1088,1030,5811,1,1
1089,1031,1106,1,1
1090,1032,4554,1,1
1091,1033,484,1,1
1092,1034,9495,1,1
1093,1035,2545,1,1
1094,1036,9303,1,1
1095,1037,5562,1,1
1096,1038,682,1,1
1097,1039,1490,1,1
1098,1040,5546,1,1
1099,1041,47,1,1
1100,1042,5939,1,1
1101,1043,1047,1,1
1102,1044,4370,1,1
1103,1045,6631,1,1
1104,1046,6411,1,1
1105,1047,8149,1,1
1106,1048,1542,1,1
1107,1049,236,1,1
1108,1049,8570,1,1
1109,1050,1322,1,1
1110,1051,4966,1,1
1111,1052,1997,1,1
1112,1053,1984,1,1
1113,1054,1134,1,1
1114,1055,2559,1,1
1115,1056,1572,1,1
1116,1057,1336,1,1
1117,1058,8991,1,1
1118,1059,264,1,1
1119,1060,4992,1,1
1120,1061,5205,1,1
1121,1062,955,1,1
1122,1062,2721,1,1
1123,1062,6182,1,1
1124,1063,9111,1,1
1125,1064,7079,1,1
1126,1065,6514,1,1
1127,1066,3297,1,1
1128,1067,2931,1,1
1129,1068,653,1,1
1130,1069,6181,1,1
1131,1070,6041,1,1
1132,1071,6584,1,1
1133,1072,4878,1,1
1134,1073,5965,1,1
1135,1074,8895,1,1
1136,1075,7124,1,1
1137,1076,9416,1,1
1138,1077,6965,1,1
1139,1078,866,1,1
1140,1079,3559,1,1
1141,1080,5669,1,1
1142,1081,7847,1,1
1143,1082,1947,1,1
1144,1083,8156,1,1
1145,1084,9051,1,1
1146,1085,6777,1,1
1147,1086,1132,1,1
1148,1087,3512,1,1
1149,1088,4662,1,1
1150,1089,4188,1,1
1151,1090,4096,1,1
1152,1091,1831,1,1
1153,1092,86,1,1
1154,1093,8412,1,1
1155,1094,5057,1,1
1156,1095,533,1,1
1157,1096,2800,1,1
1158,1097,3163,1,1
1159,1098,5580,1,1
1160,1099,9193,1,1
1161,1100,2801,1,1
1162,1101,876,1,1
1163,1102,5849,1,1
1164,1103,6650,1,1
1165,1104,9682,1,1
1166,1105,6936,1,1
1167,1106,3249,1,1
1168,1107,3519,1,1
1169,1108,8229,1,1
1170,1109,9708,1,1
1171,1110,498,1,1
1172,1111,3799,1,1
1173,1112,3881,1,1
1174,1113,7079,1,1
1175,1114,8712,1,1
1176,1115,9590,1,1
1177,1116,2574,1,1
1178,1117,4791,1,1
1179,1118,5112,1,1
1180,1119,7621,1,1
1181,1120,5494,1,1
1182,1121,4430,1,1
1183,1122,1028,1,1
1184,1123,7262,1,1
1185,1124,8431,1,1
1186,1125,3119,1,1
1187,1126,4829,1,1
1188,1127,3511,1,1
1189,1128,7812,1,1
1190,1129,988,1,1
1191,1130,9195,1,1
1192,1131,3529,1,1
1193,1132,8112,1,1
1194,1133,6202,1,1
1195,1134,7228,1,1
1196,1135,859,1,1
1197,1136,8525,1,1
1198,1137,3293,1,1
1199,1138,1964,1,1
1200,1139,2100,1,1
1201,1140,3597,1,1
1202,1141,7619,1,1
1203,1142,3566,1,1
1204,1143,6133,1,1
1205,1144,1267,1,1
1206,1145,30,1,1
1207,1146,1737,1,1
1208,1147,8503,1,1
1209,1148,2630,1,1
1210,1148,4895,1,1
1211,1149,3471,1,1
1212,1150,9506,1,1
1213,1151,3503,1,1
1214,1152,3659,1,1
1215,1153,2339,1,1
1216,1154,8820,1,1
1217,1155,5143,1,1
1218,1156,1644,1,1
1219,1157,6739,1,1
1220,1158,6825,1,1
1221,1158,8497,1,1
1222,1159,2849,1,1
1223,1160,1373,1,1
1224,1160,1562,1,1
1225,1161,2000,1,1
1226,1162,8011,1,1
1227,1163,953,1,1
1228,1164,9204,1,1
1229,1165,7713,1,1
1230,1166,8753,1,1
1231,1167,9414,1,1
1232,1168,6236,1,1
