#,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.12.0', start_date='2022-03-18T03:35:27', checksum=3502110342, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
85.34865,27.73692,0.00000,1.464625E-01,1.269663E-01,1.077893E-01,8.598621E-02,6.800943E-02,4.981676E-02,3.485085E-02,2.450597E-02,1.486138E-02,9.102536E-03,4.361632E-03,2.338846E-03,1.201029E-03,4.424844E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.34600,27.73469,0.00000,1.449327E-01,1.275698E-01,1.063179E-01,8.691274E-02,6.969491E-02,5.129589E-02,3.575252E-02,2.425313E-02,1.471171E-02,8.470415E-03,4.235208E-03,2.275634E-03,1.011393E-03,3.160603E-04,6.321206E-05,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.34141,27.74420,0.00000,1.409148E-01,1.227472E-01,1.032530E-01,8.406865E-02,6.484133E-02,4.764134E-02,3.325745E-02,2.294893E-02,1.504447E-02,8.786476E-03,5.120176E-03,2.591694E-03,1.264241E-03,6.321206E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.35196,27.69489,0.00000,1.462357E-01,1.281441E-01,1.083379E-01,9.094255E-02,7.116803E-02,5.245000E-02,3.647270E-02,2.336160E-02,1.492460E-02,8.343992E-03,4.424844E-03,2.212422E-03,1.074605E-03,4.424844E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.34871,27.67987,0.00000,1.480412E-01,1.294214E-01,1.111491E-01,9.182993E-02,7.308010E-02,5.476600E-02,3.760238E-02,2.519475E-02,1.538378E-02,9.292172E-03,4.677692E-03,2.528482E-03,9.481809E-04,5.689085E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.34839,27.67992,0.00000,1.483359E-01,1.322366E-01,1.129383E-01,9.203272E-02,7.242772E-02,5.363073E-02,3.815818E-02,2.592349E-02,1.607912E-02,9.189002E-03,4.488056E-03,2.275634E-03,1.264241E-03,6.953326E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.28203,27.66860,0.00000,1.320479E-01,1.132897E-01,9.323775E-02,7.369397E-02,5.482066E-02,3.960350E-02,2.675180E-02,1.645839E-02,9.355384E-03,5.436237E-03,2.970967E-03,1.643513E-03,1.011393E-03,3.792723E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.34721,27.68151,0.00000,1.486460E-01,1.310490E-01,1.103921E-01,8.991846E-02,7.151905E-02,5.470693E-02,3.777691E-02,2.563069E-02,1.538378E-02,9.062578E-03,4.235208E-03,1.959574E-03,1.201029E-03,3.160603E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.34231,27.67441,0.00000,1.505008E-01,1.332713E-01,1.155314E-01,9.554774E-02,7.322168E-02,5.610161E-02,3.775565E-02,2.601651E-02,1.463179E-02,9.102536E-03,5.246601E-03,2.591694E-03,6.953326E-04,3.160603E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.34234,27.67425,0.00000,1.502133E-01,1.331135E-01,1.148464E-01,9.501498E-02,7.521065E-02,5.400050E-02,3.985635E-02,2.662538E-02,1.624550E-02,9.418597E-03,4.804116E-03,2.907755E-03,9.481809E-04,5.689085E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.35781,27.78110,0.00000,1.240633E-01,1.050896E-01,8.475743E-02,6.759540E-02,5.204948E-02,3.691519E-02,2.502837E-02,1.650490E-02,9.987505E-03,5.878721E-03,2.970967E-03,1.643513E-03,9.481809E-04,3.792723E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.35732,27.78077,0.00000,1.242134E-01,1.062925E-01,8.758837E-02,6.718272E-02,5.005810E-02,3.617335E-02,2.502837E-02,1.547025E-02,9.441851E-03,6.005145E-03,3.476663E-03,1.706725E-03,6.953326E-04,3.160603E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.35971,27.78280,0.00000,1.243965E-01,1.052286E-01,8.580518E-02,6.773037E-02,5.083175E-02,3.600697E-02,2.374088E-02,1.515419E-02,1.030357E-02,6.384417E-03,2.970967E-03,1.769938E-03,4.424844E-04,1.896362E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.35947,27.78301,0.00000,1.233076E-01,1.036336E-01,8.513625E-02,6.784210E-02,5.238024E-02,3.580423E-02,2.405694E-02,1.641843E-02,9.568275E-03,5.625873E-03,2.844542E-03,1.580301E-03,6.953326E-04,2.528482E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.31799,27.67661,0.00000,1.407725E-01,1.222885E-01,1.039205E-01,8.403484E-02,6.404857E-02,4.762423E-02,3.328230E-02,2.080332E-02,1.276883E-02,7.079750E-03,3.413451E-03,1.580301E-03,6.953326E-04,3.792723E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.31891,27.67668,0.00000,1.416458E-01,1.231976E-01,1.021459E-01,8.273419E-02,6.484092E-02,4.806057E-02,3.167874E-02,2.130901E-02,1.295847E-02,7.775083E-03,4.171996E-03,2.275634E-03,1.011393E-03,4.424844E-04,2.528482E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.32894,27.72090,0.00000,1.442599E-01,1.266017E-01,1.079913E-01,8.776270E-02,7.004056E-02,5.201767E-02,3.637154E-02,2.448272E-02,1.544700E-02,8.596839E-03,4.424844E-03,1.390665E-03,7.585447E-04,3.160603E-04,1.896362E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.33387,27.72278,0.00000,1.433589E-01,1.252208E-01,1.050998E-01,8.409350E-02,6.581436E-02,4.958781E-02,3.520846E-02,2.231026E-02,1.416605E-02,8.660052E-03,4.993753E-03,2.465270E-03,1.011393E-03,3.160603E-04,1.896362E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.33366,27.72269,0.00000,1.432008E-01,1.251666E-01,1.068318E-01,8.637163E-02,6.641603E-02,5.040396E-02,3.540010E-02,2.361445E-02,1.426922E-02,8.051186E-03,4.171996E-03,1.959574E-03,8.217567E-04,3.792723E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33291,27.72262,0.00000,1.415156E-01,1.232334E-01,1.021879E-01,8.453693E-02,6.671202E-02,5.026084E-02,3.666234E-02,2.374088E-02,1.439565E-02,8.580136E-03,4.890583E-03,2.907755E-03,1.201029E-03,4.424844E-04,1.896362E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.32811,27.72195,0.00000,1.440988E-01,1.277339E-01,1.081964E-01,8.850500E-02,6.934863E-02,5.007480E-02,3.509060E-02,2.294238E-02,1.507427E-02,8.430458E-03,4.867328E-03,2.022786E-03,1.074605E-03,5.689085E-04,3.792723E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.32807,27.72209,0.00000,1.455512E-01,1.279311E-01,1.070325E-01,8.885606E-02,6.860224E-02,5.091781E-02,3.521207E-02,2.329184E-02,1.357389E-02,8.051186E-03,4.171996E-03,2.149210E-03,1.264241E-03,7.585447E-04,1.896362E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.35070,27.69293,0.00000,1.470435E-01,1.287406E-01,1.099129E-01,9.029979E-02,7.149129E-02,5.183659E-02,3.623656E-02,2.430979E-02,1.403308E-02,8.596839E-03,4.930540E-03,2.338846E-03,7.585447E-04,4.424844E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.35062,27.69123,0.00000,1.457561E-01,1.266367E-01,1.075903E-01,8.801555E-02,6.759900E-02,5.092182E-02,3.580623E-02,2.399373E-02,1.580957E-02,8.786476E-03,4.424844E-03,1.959574E-03,1.327453E-03,5.689085E-04,1.264241E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.35092,27.69276,0.00000,1.457443E-01,1.291383E-01,1.087063E-01,8.756456E-02,6.887274E-02,5.298551E-02,3.665219E-02,2.430979E-02,1.462524E-02,8.430458E-03,4.551268E-03,2.212422E-03,8.849688E-04,3.792723E-04,1.896362E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.35057,27.69304,0.00000,1.445054E-01,1.257701E-01,1.072701E-01,9.042776E-02,7.051826E-02,5.325506E-02,3.782181E-02,2.510669E-02,1.551676E-02,8.872942E-03,4.488056E-03,2.402058E-03,1.137817E-03,5.056965E-04,1.896362E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.35086,27.69303,0.00000,1.463415E-01,1.282347E-01,1.090022E-01,8.915001E-02,6.980482E-02,5.229218E-02,3.552653E-02,2.245338E-02,1.374027E-02,8.217568E-03,4.235208E-03,2.149210E-03,9.481809E-04,5.056965E-04,3.792723E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.35018,27.69131,0.00000,1.457053E-01,1.285103E-01,1.080827E-01,8.829525E-02,7.041128E-02,5.097942E-02,3.515180E-02,2.339141E-02,1.414280E-02,8.074440E-03,4.321674E-03,2.275634E-03,1.137817E-03,4.424844E-04,1.896362E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.32770,27.68829,0.00000,1.441725E-01,1.262541E-01,1.064646E-01,8.676825E-02,6.682535E-02,4.992312E-02,3.504568E-02,2.301574E-02,1.441890E-02,8.746518E-03,4.298420E-03,2.149210E-03,7.585447E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.32777,27.68847,0.00000,1.455090E-01,1.264024E-01,1.082567E-01,8.852890E-02,6.839909E-02,4.979670E-02,3.475943E-02,2.426328E-02,1.456203E-02,8.683306E-03,4.827371E-03,2.718118E-03,1.011393E-03,5.056965E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.33211,27.68689,0.00000,1.467186E-01,1.280491E-01,1.071964E-01,8.862487E-02,6.931068E-02,5.058050E-02,3.581078E-02,2.285591E-02,1.435569E-02,7.522235E-03,3.729511E-03,2.275634E-03,6.953326E-04,2.528482E-04,1.264241E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.33219,27.68695,0.00000,1.448496E-01,1.284850E-01,1.102335E-01,9.043390E-02,6.943669E-02,5.133704E-02,3.608033E-02,2.322863E-02,1.414280E-02,8.872942E-03,4.235208E-03,2.149210E-03,1.201029E-03,5.056965E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33026,27.68516,0.00000,1.461176E-01,1.299027E-01,1.118400E-01,9.179972E-02,7.076295E-02,5.197772E-02,3.520191E-02,2.359120E-02,1.466520E-02,8.660052E-03,4.614480E-03,2.022786E-03,6.321206E-04,3.160603E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.35171,27.69934,0.00000,1.396485E-01,1.209569E-01,1.023356E-01,8.448227E-02,6.420520E-02,4.629878E-02,3.250250E-02,2.063038E-02,1.289526E-02,7.964719E-03,4.298420E-03,2.085998E-03,1.137817E-03,5.056965E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.34687,27.71545,0.00000,1.478197E-01,1.317871E-01,1.126359E-01,9.150732E-02,7.341745E-02,5.613101E-02,3.899464E-02,2.601651E-02,1.639518E-02,8.407203E-03,4.740904E-03,1.959574E-03,6.953326E-04,3.160603E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33738,27.68516,0.00000,1.468189E-01,1.292399E-01,1.082197E-01,8.975408E-02,7.020060E-02,5.103609E-02,3.644945E-02,2.376413E-02,1.424597E-02,7.964719E-03,4.488056E-03,2.275634E-03,1.137817E-03,4.424844E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.31432,27.68903,0.00000,1.503043E-01,1.319464E-01,1.151169E-01,9.444132E-02,7.337750E-02,5.563546E-02,3.819614E-02,2.442966E-02,1.584952E-02,9.315426E-03,5.396279E-03,2.212422E-03,8.217567E-04,1.264241E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.35633,27.72666,0.00000,1.416831E-01,1.238224E-01,1.068873E-01,8.671950E-02,6.637426E-02,4.926775E-02,3.488585E-02,2.248319E-02,1.376352E-02,8.407203E-03,4.424844E-03,2.275634E-03,1.011393E-03,6.321206E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33662,27.72597,0.00000,1.423134E-01,1.232604E-01,1.019474E-01,8.414970E-02,6.708060E-02,4.917473E-02,3.425373E-02,2.332820E-02,1.393646E-02,8.217568E-03,4.930540E-03,2.465270E-03,1.390665E-03,6.321206E-04,1.896362E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.32650,27.72814,0.00000,1.454173E-01,1.288141E-01,1.090965E-01,8.839482E-02,6.989174E-02,5.225382E-02,3.556448E-02,2.308550E-02,1.479817E-02,8.660052E-03,4.108784E-03,1.959574E-03,6.953326E-04,3.792723E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.32645,27.72831,0.00000,1.447365E-01,1.287251E-01,1.091715E-01,8.986045E-02,7.080451E-02,5.235739E-02,3.717459E-02,2.336160E-02,1.418275E-02,8.343992E-03,4.804116E-03,2.338846E-03,9.481809E-04,4.424844E-04,1.264241E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.35308,27.72654,0.00000,1.452797E-01,1.275336E-01,1.088645E-01,8.958275E-02,6.910889E-02,5.129348E-02,3.617990E-02,2.487870E-02,1.502777E-02,8.343992E-03,3.982360E-03,2.465270E-03,1.264241E-03,6.321206E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.34990,27.71391,0.00000,1.478888E-01,1.318316E-01,1.132955E-01,9.459975E-02,7.474846E-02,5.800292E-02,4.035845E-02,2.705771E-02,1.697064E-02,9.970802E-03,5.436237E-03,1.833150E-03,8.849688E-04,3.792723E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.34861,27.72253,0.00000,1.449772E-01,1.274948E-01,1.061631E-01,8.932675E-02,7.059457E-02,5.211724E-02,3.738948E-02,2.416666E-02,1.618884E-02,9.355384E-03,5.246601E-03,2.844542E-03,1.074605E-03,4.424844E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.43635,27.67571,0.00000,1.487609E-01,1.320172E-01,1.132841E-01,9.179316E-02,7.277219E-02,5.497189E-02,3.858396E-02,2.499857E-02,1.618229E-02,9.102536E-03,4.804116E-03,2.528482E-03,7.585447E-04,3.160603E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.31353,27.73747,0.00000,1.407221E-01,1.236654E-01,1.031043E-01,8.363926E-02,6.592608E-02,5.011476E-02,3.463501E-02,2.247664E-02,1.483813E-02,8.343992E-03,4.171996E-03,2.212422E-03,1.327453E-03,5.689085E-04,1.896362E-04,6.321206E-05,6.321206E-05,6.321206E-05,6.321206E-05
85.33161,27.74284,0.00000,1.386354E-01,1.187339E-01,9.852321E-02,7.904623E-02,5.989568E-02,4.555694E-02,3.101682E-02,2.040734E-02,1.340751E-02,7.269386E-03,3.729511E-03,1.959574E-03,1.011393E-03,5.056965E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.32608,27.72788,0.00000,1.470919E-01,1.280662E-01,1.082626E-01,8.824974E-02,6.966428E-02,5.143006E-02,3.611669E-02,2.347133E-02,1.483813E-02,9.189002E-03,4.740904E-03,2.149210E-03,1.074605E-03,4.424844E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
