#,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.12.0', start_date='2022-03-21T12:26:59', checksum=3502110342, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
85.35018,27.69131,0.00000,1.430954E-01,1.255900E-01,1.061933E-01,8.630392E-02,6.765366E-02,5.000504E-02,3.555793E-02,2.429308E-02,1.477492E-02,8.620094E-03,3.919147E-03,2.022786E-03,9.481809E-04,3.792723E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.32770,27.68829,0.00000,1.391039E-01,1.216378E-01,1.042141E-01,8.373789E-02,6.687681E-02,5.065227E-02,3.476143E-02,2.480733E-02,1.437079E-02,8.516924E-03,4.614480E-03,2.275634E-03,8.849688E-04,4.424844E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.32777,27.68847,0.00000,1.396573E-01,1.217937E-01,1.040731E-01,8.555647E-02,6.738410E-02,4.906996E-02,3.449188E-02,2.276129E-02,1.348582E-02,8.255928E-03,4.660989E-03,2.109252E-03,6.321206E-04,3.792723E-04,1.896362E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.33211,27.68689,0.00000,1.409518E-01,1.258498E-01,1.085950E-01,8.921303E-02,6.939514E-02,5.053039E-02,3.625527E-02,2.378084E-02,1.397642E-02,8.240822E-03,4.298420E-03,1.769938E-03,8.217567E-04,2.528482E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.33219,27.68695,0.00000,1.410676E-01,1.241542E-01,1.052757E-01,8.687738E-02,6.786495E-02,4.895209E-02,3.626182E-02,2.418991E-02,1.509753E-02,8.689857E-03,4.092081E-03,1.350708E-03,6.321206E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33026,27.68516,0.00000,1.408617E-01,1.257202E-01,1.067537E-01,8.573341E-02,6.839390E-02,5.088186E-02,3.599227E-02,2.338486E-02,1.450537E-02,7.379107E-03,4.028868E-03,2.275634E-03,8.849688E-04,3.160603E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.35171,27.69934,0.00000,1.345432E-01,1.181174E-01,9.960601E-02,7.973707E-02,6.192007E-02,4.649042E-02,3.208127E-02,2.100606E-02,1.216652E-02,7.109556E-03,4.218504E-03,1.793192E-03,9.714353E-04,3.792723E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.34687,27.71545,0.00000,1.460068E-01,1.279024E-01,1.091999E-01,9.120936E-02,7.211686E-02,5.338054E-02,3.704362E-02,2.566905E-02,1.657466E-02,9.338681E-03,4.953795E-03,2.275634E-03,1.074605E-03,5.056965E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33738,27.68516,0.00000,1.426048E-01,1.256207E-01,1.070000E-01,8.752341E-02,6.815976E-02,5.181334E-02,3.600897E-02,2.338486E-02,1.468845E-02,9.062578E-03,4.258462E-03,1.833150E-03,7.585447E-04,2.528482E-04,1.896362E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.31432,27.68903,0.00000,1.455871E-01,1.280689E-01,1.097047E-01,8.914126E-02,7.119194E-02,5.297600E-02,3.727321E-02,2.552592E-02,1.590258E-02,9.085833E-03,4.953795E-03,2.465270E-03,1.011393E-03,1.896362E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.35633,27.72666,0.00000,1.388889E-01,1.213055E-01,1.051086E-01,8.503153E-02,6.564798E-02,4.799081E-02,3.434380E-02,2.194113E-02,1.378678E-02,8.160907E-03,4.068826E-03,1.833150E-03,7.585447E-04,2.528482E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33662,27.72597,0.00000,1.388177E-01,1.209172E-01,1.018683E-01,8.274079E-02,6.582091E-02,4.940928E-02,3.423903E-02,2.246849E-02,1.417260E-02,8.327289E-03,4.977049E-03,2.275634E-03,1.327453E-03,5.056965E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.32650,27.72814,0.00000,1.423217E-01,1.242130E-01,1.053757E-01,8.654502E-02,6.760395E-02,4.964087E-02,3.456979E-02,2.382734E-02,1.574635E-02,9.085833E-03,4.321674E-03,2.046040E-03,1.011393E-03,3.792723E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.32645,27.72831,0.00000,1.393359E-01,1.237222E-01,1.057822E-01,8.624726E-02,6.695378E-02,5.221586E-02,3.694045E-02,2.446802E-02,1.550006E-02,9.867632E-03,5.103473E-03,2.701415E-03,9.714353E-04,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.35308,27.72654,0.00000,1.410635E-01,1.231378E-01,1.054825E-01,8.712567E-02,6.775323E-02,5.030440E-02,3.621330E-02,2.351128E-02,1.423582E-02,8.160907E-03,4.597777E-03,2.006083E-03,8.849688E-04,5.056965E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.34990,27.71391,0.00000,1.438809E-01,1.271917E-01,1.107173E-01,9.023752E-02,7.050770E-02,5.188110E-02,3.593561E-02,2.524327E-02,1.621209E-02,1.028686E-02,4.614480E-03,1.833150E-03,4.424844E-04,1.896362E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.34861,27.72253,0.00000,1.397378E-01,1.220024E-01,1.055734E-01,8.575626E-02,6.627315E-02,4.996508E-02,3.608889E-02,2.397047E-02,1.507427E-02,8.896196E-03,5.080219E-03,2.781330E-03,8.217567E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.43635,27.67571,0.00000,1.436884E-01,1.285991E-01,1.089939E-01,8.942752E-02,7.160101E-02,5.337694E-02,3.890002E-02,2.515480E-02,1.551676E-02,9.890886E-03,5.758849E-03,2.844542E-03,1.011393E-03,3.160603E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.31353,27.73747,0.00000,1.370452E-01,1.210912E-01,1.025086E-01,8.264417E-02,6.415374E-02,4.701082E-02,3.297479E-02,2.228700E-02,1.437894E-02,9.235512E-03,5.206643E-03,2.109252E-03,1.034647E-03,3.160603E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33161,27.74284,0.00000,1.318785E-01,1.155902E-01,9.707098E-02,7.778765E-02,5.944329E-02,4.371724E-02,3.018691E-02,1.995016E-02,1.290181E-02,7.781634E-03,4.494607E-03,2.551737E-03,1.097859E-03,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.32608,27.72788,0.00000,1.406292E-01,1.221052E-01,1.034086E-01,8.631288E-02,6.888850E-02,5.094507E-02,3.615665E-02,2.370747E-02,1.444871E-02,8.942706E-03,4.700947E-03,2.085998E-03,8.849688E-04,3.792723E-04,6.321206E-05,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.32505,27.72605,0.00000,1.420101E-01,1.236574E-01,1.045482E-01,8.559724E-02,6.671497E-02,5.087985E-02,3.638824E-02,2.358305E-02,1.539034E-02,9.441851E-03,4.930540E-03,2.528482E-03,1.011393E-03,3.792723E-04,6.321206E-05,6.321206E-05,6.321206E-05,6.321206E-05,0.000000E+00
85.32305,27.71861,0.00000,1.396440E-01,1.232358E-01,1.042586E-01,8.531778E-02,6.538203E-02,4.859112E-02,3.502083E-02,2.358305E-02,1.437894E-02,8.769773E-03,4.448098E-03,2.275634E-03,8.849688E-04,4.424844E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33105,27.72189,0.00000,1.382564E-01,1.211932E-01,1.023613E-01,8.379709E-02,6.475446E-02,4.948264E-02,3.480794E-02,2.258836E-02,1.505958E-02,8.706560E-03,4.574522E-03,2.212422E-03,1.011393E-03,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33487,27.71874,0.00000,1.417467E-01,1.241663E-01,1.052827E-01,8.630687E-02,6.743062E-02,4.996508E-02,3.459505E-02,2.315527E-02,1.543029E-02,9.252215E-03,4.614480E-03,2.338846E-03,1.137817E-03,5.056965E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.33489,27.71857,0.00000,1.427185E-01,1.248589E-01,1.065054E-01,8.709362E-02,6.745923E-02,4.964247E-02,3.476799E-02,2.400883E-02,1.550861E-02,8.896196E-03,4.408141E-03,2.149210E-03,8.849688E-04,3.792723E-04,1.264241E-04,6.321206E-05,6.321206E-05,6.321206E-05,0.000000E+00
85.33301,27.72784,0.00000,1.379605E-01,1.214967E-01,1.043785E-01,8.478883E-02,6.572949E-02,4.896544E-02,3.396453E-02,2.350473E-02,1.471171E-02,8.516924E-03,4.660989E-03,2.235676E-03,1.011393E-03,2.528482E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.33097,27.71443,0.00000,1.409293E-01,1.249946E-01,1.057606E-01,8.755641E-02,6.785639E-02,5.147202E-02,3.588255E-02,2.306880E-02,1.494785E-02,9.085833E-03,4.677692E-03,2.212422E-03,1.074605E-03,2.528482E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33085,27.71478,0.00000,1.403119E-01,1.228373E-01,1.032554E-01,8.579503E-02,6.714436E-02,4.957566E-02,3.600697E-02,2.448272E-02,1.526391E-02,8.936155E-03,4.700947E-03,1.580301E-03,7.585447E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33748,27.71654,0.00000,1.418421E-01,1.261484E-01,1.075090E-01,8.947643E-02,6.947051E-02,5.110130E-02,3.606563E-02,2.487055E-02,1.626716E-02,9.172299E-03,4.597777E-03,2.322143E-03,1.137817E-03,2.528482E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33079,27.71447,0.00000,1.400108E-01,1.230689E-01,1.051541E-01,8.510489E-02,6.651424E-02,4.875550E-02,3.599386E-02,2.409690E-02,1.444215E-02,8.856239E-03,4.700947E-03,2.275634E-03,1.011393E-03,5.056965E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.30322,27.70169,0.00000,1.407039E-01,1.238906E-01,1.048295E-01,8.627051E-02,6.777193E-02,4.912007E-02,3.539355E-02,2.355980E-02,1.470356E-02,8.689857E-03,3.925699E-03,1.919616E-03,8.217567E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33026,27.70679,0.00000,1.420204E-01,1.256724E-01,1.061101E-01,8.670485E-02,6.870341E-02,5.204908E-02,3.727121E-02,2.520786E-02,1.619539E-02,9.804420E-03,4.913837E-03,2.212422E-03,6.953326E-04,3.160603E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.33030,27.70726,0.00000,1.420852E-01,1.264653E-01,1.082831E-01,8.853558E-02,6.811284E-02,4.879746E-02,3.555993E-02,2.332365E-02,1.495641E-02,8.651903E-03,4.890583E-03,2.551737E-03,8.849688E-04,4.424844E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.33004,27.70727,0.00000,1.411088E-01,1.237385E-01,1.061884E-01,8.838336E-02,7.036162E-02,5.291935E-02,3.632503E-02,2.445946E-02,1.498781E-02,9.125791E-03,4.677692E-03,2.465270E-03,8.849688E-04,3.160603E-04,6.321206E-05,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.33021,27.70711,0.00000,1.429751E-01,1.246076E-01,1.071962E-01,8.706500E-02,6.905087E-02,5.137245E-02,3.668760E-02,2.475227E-02,1.576961E-02,9.212257E-03,4.764159E-03,2.591694E-03,1.011393E-03,3.792723E-04,6.321206E-05,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.33554,27.70877,0.00000,1.423331E-01,1.256929E-01,1.067795E-01,8.673920E-02,6.848237E-02,5.280803E-02,3.676391E-02,2.434815E-02,1.609422E-02,9.465105E-03,4.614480E-03,1.769938E-03,6.953326E-04,2.528482E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.33419,27.71317,0.00000,1.423686E-01,1.251153E-01,1.055298E-01,8.692989E-02,6.741751E-02,5.063516E-02,3.607018E-02,2.416666E-02,1.465505E-02,9.085833E-03,4.218504E-03,2.528482E-03,1.453877E-03,5.056965E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.35690,27.72646,0.00000,1.377264E-01,1.209298E-01,1.026041E-01,8.344722E-02,6.509177E-02,4.755447E-02,3.338547E-02,2.322863E-02,1.441890E-02,8.350543E-03,3.815978E-03,1.982828E-03,8.217567E-04,3.792723E-04,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.32877,27.68794,0.00000,1.400990E-01,1.237789E-01,1.053410E-01,8.443536E-02,6.716761E-02,5.095617E-02,3.607218E-02,2.347133E-02,1.520070E-02,8.200864E-03,4.258462E-03,1.706725E-03,6.953326E-04,3.160603E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.43745,27.67816,0.00000,1.447047E-01,1.273631E-01,1.093979E-01,9.154078E-02,7.173104E-02,5.276152E-02,3.861536E-02,2.558058E-02,1.628185E-02,9.677996E-03,4.977049E-03,2.528482E-03,1.074605E-03,2.528482E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.30976,27.68551,0.00000,1.355631E-01,1.158458E-01,9.751641E-02,7.873477E-02,6.065542E-02,4.427104E-02,3.030478E-02,1.982173E-02,1.269547E-02,7.695168E-03,3.523172E-03,1.706725E-03,5.056965E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.32984,27.73135,0.00000,1.368927E-01,1.195586E-01,1.017814E-01,8.274734E-02,6.383809E-02,4.841459E-02,3.442011E-02,2.298888E-02,1.433899E-02,8.872942E-03,4.953795E-03,2.298889E-03,1.224283E-03,5.689085E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.32680,27.67935,0.00000,1.363662E-01,1.180298E-01,9.999277E-02,8.107361E-02,6.247387E-02,4.498148E-02,3.142134E-02,2.070870E-02,1.318647E-02,7.275938E-03,4.132038E-03,1.896362E-03,5.689085E-04,2.528482E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.34107,27.73592,0.00000,1.336085E-01,1.162165E-01,9.855466E-02,7.978357E-02,6.152114E-02,4.540927E-02,3.186223E-02,2.206596E-02,1.320972E-02,7.568744E-03,4.424844E-03,2.022786E-03,1.011393E-03,5.689085E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.41101,27.67219,0.00000,1.336325E-01,1.164344E-01,9.761102E-02,8.131377E-02,6.180539E-02,4.518782E-02,3.024357E-02,1.991020E-02,1.197688E-02,6.241290E-03,4.005614E-03,2.085998E-03,8.217567E-04,3.792723E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.34061,27.69850,0.00000,1.417026E-01,1.254041E-01,1.076235E-01,8.801065E-02,6.954347E-02,5.130068E-02,3.611669E-02,2.445946E-02,1.490789E-02,9.212257E-03,4.637734E-03,2.275634E-03,8.849688E-04,3.792723E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
85.34273,27.69769,0.00000,1.422858E-01,1.257997E-01,1.078152E-01,8.909635E-02,6.938659E-02,5.162985E-02,3.651921E-02,2.450597E-02,1.446541E-02,8.097694E-03,4.241759E-03,2.132507E-03,5.921629E-04,1.264241E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
