#,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.12.0', start_date='2022-03-22T16:34:42', checksum=3502110342, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000
85.35781,27.78110,0.00000,1.820031E-01,1.475950E-01,1.217705E-01,1.018619E-01,8.377720E-02,6.504165E-02,4.886162E-02,3.580063E-02,2.540765E-02,1.568314E-02,1.013718E-02,5.689085E-03,2.781330E-03,1.074605E-03,6.321206E-04,3.160603E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.35732,27.78077,0.00000,1.830988E-01,1.485184E-01,1.224120E-01,1.042524E-01,8.500308E-02,6.695112E-02,5.083630E-02,3.674066E-02,2.573026E-02,1.762601E-02,1.100545E-02,6.218036E-03,3.034179E-03,1.137817E-03,3.792723E-04,3.160603E-04,1.896362E-04,1.264241E-04,0.000000E+00
85.35971,27.78280,0.00000,1.824553E-01,1.486392E-01,1.226643E-01,1.063814E-01,8.599736E-02,6.802572E-02,5.133544E-02,3.766358E-02,2.583343E-02,1.661462E-02,1.077585E-02,5.562661E-03,3.034179E-03,1.390665E-03,4.424844E-04,2.528482E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.35947,27.78301,0.00000,1.824521E-01,1.476995E-01,1.221659E-01,1.043240E-01,8.320808E-02,6.713166E-02,5.002015E-02,3.651467E-02,2.597655E-02,1.667128E-02,1.061963E-02,6.068357E-03,3.476663E-03,1.643513E-03,7.585447E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.31799,27.67661,0.00000,1.837732E-01,1.601452E-01,1.387291E-01,1.216177E-01,1.024197E-01,8.329094E-02,6.338704E-02,4.610059E-02,3.167874E-02,2.016105E-02,1.277539E-02,7.522235E-03,3.666299E-03,1.580301E-03,1.074605E-03,3.792723E-04,1.264241E-04,6.321206E-05,0.000000E+00
85.31891,27.67668,0.00000,1.832493E-01,1.586185E-01,1.354059E-01,1.198495E-01,1.020527E-01,8.295543E-02,6.468605E-02,4.775561E-02,3.414897E-02,2.286246E-02,1.320117E-02,6.534096E-03,3.160603E-03,1.201029E-03,3.792723E-04,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.32894,27.72090,0.00000,1.852140E-01,1.638843E-01,1.440201E-01,1.270723E-01,1.092096E-01,9.015547E-02,7.077765E-02,5.307198E-02,3.703346E-02,2.608627E-02,1.712031E-02,8.896196E-03,4.488056E-03,1.959574E-03,6.321206E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.33387,27.72278,0.00000,1.856820E-01,1.620451E-01,1.397057E-01,1.220540E-01,1.043412E-01,8.486781E-02,6.667943E-02,5.003939E-02,3.489896E-02,2.345462E-02,1.349397E-02,8.596839E-03,4.930540E-03,2.338846E-03,9.481809E-04,3.160603E-04,1.896362E-04,6.321206E-05,0.000000E+00
85.33366,27.72269,0.00000,1.851024E-01,1.637340E-01,1.416076E-01,1.245893E-01,1.061027E-01,8.590830E-02,6.782954E-02,5.131219E-02,3.469462E-02,2.370747E-02,1.591273E-02,9.947547E-03,5.183388E-03,2.528482E-03,8.849688E-04,1.264241E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.33291,27.72262,0.00000,1.853232E-01,1.614630E-01,1.415106E-01,1.248872E-01,1.057087E-01,8.635218E-02,6.690862E-02,4.853446E-02,3.417382E-02,2.189103E-02,1.435569E-02,9.125791E-03,5.309813E-03,2.275634E-03,7.585447E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.32811,27.72195,0.00000,1.846234E-01,1.632408E-01,1.419317E-01,1.250213E-01,1.070895E-01,8.753692E-02,7.008888E-02,5.208744E-02,3.783852E-02,2.451453E-02,1.648819E-02,8.533628E-03,4.424844E-03,1.959574E-03,8.217567E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.32807,27.72209,0.00000,1.858007E-01,1.647454E-01,1.445420E-01,1.263267E-01,1.084026E-01,8.906416E-02,7.017735E-02,5.318730E-02,3.595031E-02,2.492520E-02,1.572965E-02,1.009723E-02,4.867328E-03,2.338846E-03,5.689085E-04,1.896362E-04,6.321206E-05,6.321206E-05,0.000000E+00
85.35070,27.69293,0.00000,1.846760E-01,1.646273E-01,1.425793E-01,1.278298E-01,1.106851E-01,9.198220E-02,7.071044E-02,5.260624E-02,3.663549E-02,2.579347E-02,1.595924E-02,9.425147E-03,4.361632E-03,2.149210E-03,1.011393E-03,3.160603E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.35062,27.69123,0.00000,1.846168E-01,1.637516E-01,1.435804E-01,1.266389E-01,1.085957E-01,8.844215E-02,6.836986E-02,5.154018E-02,3.703146E-02,2.493175E-02,1.591929E-02,8.390500E-03,4.045572E-03,1.896362E-03,5.689085E-04,2.528482E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.35092,27.69276,0.00000,1.848691E-01,1.645273E-01,1.417261E-01,1.261009E-01,1.097943E-01,9.125788E-02,7.319577E-02,5.365599E-02,3.726961E-02,2.484529E-02,1.606897E-02,8.769773E-03,3.879190E-03,1.517089E-03,3.160603E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.35057,27.69304,0.00000,1.848661E-01,1.633325E-01,1.446242E-01,1.295817E-01,1.099924E-01,9.012461E-02,7.103051E-02,5.229218E-02,3.761093E-02,2.400683E-02,1.436224E-02,7.631956E-03,3.436705E-03,1.833150E-03,1.011393E-03,3.160603E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.35086,27.69303,0.00000,1.851271E-01,1.644173E-01,1.443142E-01,1.266586E-01,1.077118E-01,9.129423E-02,7.245138E-02,5.490553E-02,3.851060E-02,2.575351E-02,1.524066E-02,8.430458E-03,4.551268E-03,2.212422E-03,1.074605E-03,5.056965E-04,1.264241E-04,6.321206E-05,0.000000E+00
85.35018,27.69131,0.00000,1.852515E-01,1.642693E-01,1.423737E-01,1.270668E-01,1.102026E-01,8.971012E-02,7.024670E-02,5.205403E-02,3.735608E-02,2.629917E-02,1.621864E-02,8.936155E-03,4.298420E-03,2.085998E-03,5.056965E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.32770,27.68829,0.00000,1.841209E-01,1.627182E-01,1.421632E-01,1.270793E-01,1.090317E-01,8.767109E-02,6.911945E-02,5.034075E-02,3.494906E-02,2.452268E-02,1.490789E-02,8.051186E-03,3.855935E-03,2.085998E-03,8.217567E-04,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.32777,27.68847,0.00000,1.839423E-01,1.619120E-01,1.415249E-01,1.249607E-01,1.081244E-01,8.918698E-02,6.882664E-02,5.101938E-02,3.637154E-02,2.392237E-02,1.386510E-02,7.964719E-03,3.792723E-03,1.959574E-03,6.321206E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.33211,27.68689,0.00000,1.844248E-01,1.647013E-01,1.437636E-01,1.268163E-01,1.101066E-01,8.915377E-02,6.992209E-02,5.177592E-02,3.734752E-02,2.481548E-02,1.524066E-02,9.568275E-03,4.867328E-03,2.402058E-03,8.217567E-04,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.33219,27.68695,0.00000,1.847494E-01,1.636122E-01,1.427343E-01,1.278802E-01,1.096397E-01,9.148907E-02,7.131156E-02,5.271796E-02,3.766358E-02,2.571355E-02,1.537363E-02,8.809730E-03,4.298420E-03,1.769938E-03,6.953326E-04,1.896362E-04,1.896362E-04,6.321206E-05,0.000000E+00
85.33026,27.68516,0.00000,1.850138E-01,1.621231E-01,1.431090E-01,1.275626E-01,1.095574E-01,8.980080E-02,7.056157E-02,5.373390E-02,3.758367E-02,2.437300E-02,1.539034E-02,9.252215E-03,4.740904E-03,2.149210E-03,8.849688E-04,3.792723E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.35171,27.69934,0.00000,1.843286E-01,1.601239E-01,1.366527E-01,1.201772E-01,1.018426E-01,8.261477E-02,6.366769E-02,4.636654E-02,3.238718E-02,2.136862E-02,1.331089E-02,6.810199E-03,3.539875E-03,1.580301E-03,5.689085E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.34687,27.71545,0.00000,1.864960E-01,1.654540E-01,1.462346E-01,1.307195E-01,1.135988E-01,9.348471E-02,7.360860E-02,5.543448E-02,4.050853E-02,2.706467E-02,1.697719E-02,9.235512E-03,4.361632E-03,2.275634E-03,1.074605E-03,6.953326E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.33738,27.68516,0.00000,1.845198E-01,1.642808E-01,1.445804E-01,1.272531E-01,1.108352E-01,9.140755E-02,7.159327E-02,5.357112E-02,3.854400E-02,2.452923E-02,1.522395E-02,8.304033E-03,3.752766E-03,1.706725E-03,7.585447E-04,1.264241E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.31432,27.68903,0.00000,1.844266E-01,1.660992E-01,1.468174E-01,1.307569E-01,1.131120E-01,9.493309E-02,7.430419E-02,5.670368E-02,3.791029E-02,2.544760E-02,1.555672E-02,8.683306E-03,4.551268E-03,1.896362E-03,9.481809E-04,2.528482E-04,1.264241E-04,6.321206E-05,0.000000E+00
85.35633,27.72666,0.00000,1.861500E-01,1.615640E-01,1.393147E-01,1.243716E-01,1.043558E-01,8.752677E-02,6.783395E-02,4.945578E-02,3.528478E-02,2.294893E-02,1.397642E-02,8.154355E-03,3.982360E-03,1.706725E-03,1.011393E-03,6.321206E-04,1.896362E-04,6.321206E-05,0.000000E+00
85.33662,27.72597,0.00000,1.852223E-01,1.626205E-01,1.399811E-01,1.244852E-01,1.065976E-01,8.679426E-02,6.810109E-02,5.087331E-02,3.542336E-02,2.417321E-02,1.537363E-02,8.689857E-03,4.827371E-03,2.149210E-03,5.056965E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.32650,27.72814,0.00000,1.865243E-01,1.648104E-01,1.424499E-01,1.243774E-01,1.062296E-01,8.741008E-02,6.917865E-02,5.167275E-02,3.741729E-02,2.545055E-02,1.463179E-02,8.729815E-03,5.120176E-03,2.402058E-03,8.217567E-04,3.160603E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.32645,27.72831,0.00000,1.855467E-01,1.618389E-01,1.435715E-01,1.273787E-01,1.090226E-01,9.059709E-02,7.150140E-02,5.323221E-02,3.842413E-02,2.581017E-02,1.589603E-02,8.936155E-03,4.867328E-03,2.275634E-03,7.585447E-04,3.160603E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.35308,27.72654,0.00000,1.858102E-01,1.631798E-01,1.430314E-01,1.252104E-01,1.069516E-01,8.809032E-02,6.816111E-02,5.092276E-02,3.615304E-02,2.411655E-02,1.495440E-02,8.832985E-03,4.551268E-03,2.212422E-03,1.011393E-03,4.424844E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.34990,27.71391,0.00000,1.865739E-01,1.659893E-01,1.447824E-01,1.293796E-01,1.114245E-01,9.350105E-02,7.386944E-02,5.543407E-02,3.895108E-02,2.546071E-02,1.564973E-02,8.207415E-03,4.321674E-03,1.833150E-03,6.321206E-04,2.528482E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.34861,27.72253,0.00000,1.859585E-01,1.629019E-01,1.404301E-01,1.251476E-01,1.100389E-01,8.997533E-02,7.040133E-02,5.370250E-02,3.775860E-02,2.471886E-02,1.557997E-02,9.781165E-03,4.827371E-03,2.149210E-03,9.481809E-04,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.43635,27.67571,0.00000,1.864940E-01,1.661054E-01,1.465964E-01,1.312181E-01,1.119527E-01,9.239328E-02,7.322062E-02,5.587456E-02,3.868808E-02,2.583998E-02,1.561993E-02,8.430458E-03,3.982360E-03,2.085998E-03,6.953326E-04,3.792723E-04,1.264241E-04,6.321206E-05,0.000000E+00
85.31353,27.73747,0.00000,1.856940E-01,1.606365E-01,1.397183E-01,1.237273E-01,1.042997E-01,8.298148E-02,6.589027E-02,4.965557E-02,3.426028E-02,2.256965E-02,1.446541E-02,8.453712E-03,4.764159E-03,2.338846E-03,1.074605E-03,6.953326E-04,2.528482E-04,6.321206E-05,0.000000E+00
85.33161,27.74284,0.00000,1.847074E-01,1.570169E-01,1.346710E-01,1.180737E-01,9.820911E-02,7.903334E-02,6.148253E-02,4.582289E-02,3.127462E-02,2.039719E-02,1.372357E-02,7.964719E-03,3.982360E-03,2.149210E-03,8.849688E-04,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.32608,27.72788,0.00000,1.857363E-01,1.633527E-01,1.444326E-01,1.289486E-01,1.101530E-01,8.875678E-02,6.998771E-02,5.360252E-02,3.849549E-02,2.498841E-02,1.485483E-02,8.407203E-03,4.424844E-03,2.338846E-03,1.201029E-03,3.792723E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.32505,27.72605,0.00000,1.863533E-01,1.629839E-01,1.423872E-01,1.278066E-01,1.109682E-01,9.063190E-02,6.972630E-02,5.211925E-02,3.659913E-02,2.534443E-02,1.509753E-02,9.481808E-03,4.804116E-03,2.149210E-03,8.217567E-04,4.424844E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.32305,27.71861,0.00000,1.853016E-01,1.638439E-01,1.408269E-01,1.248869E-01,1.074221E-01,8.875678E-02,6.943350E-02,5.109730E-02,3.608328E-02,2.313856E-02,1.467830E-02,8.493670E-03,3.729511E-03,1.580301E-03,8.849688E-04,3.160603E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.33105,27.72189,0.00000,1.852869E-01,1.621635E-01,1.390265E-01,1.232308E-01,1.041415E-01,8.544096E-02,6.744252E-02,5.158670E-02,3.670070E-02,2.578332E-02,1.735646E-02,8.936155E-03,4.361632E-03,1.706725E-03,6.953326E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.33487,27.71874,0.00000,1.858942E-01,1.645019E-01,1.446496E-01,1.274896E-01,1.091886E-01,8.830935E-02,6.797267E-02,5.200392E-02,3.798820E-02,2.406349E-02,1.463179E-02,7.735125E-03,4.195250E-03,1.580301E-03,8.217567E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.33489,27.71857,0.00000,1.846816E-01,1.640648E-01,1.436270E-01,1.263229E-01,1.082884E-01,8.952408E-02,7.006067E-02,5.190435E-02,3.621330E-02,2.425313E-02,1.522395E-02,9.085833E-03,3.666299E-03,1.643513E-03,8.217567E-04,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.33301,27.72784,0.00000,1.857053E-01,1.642504E-01,1.421145E-01,1.242725E-01,1.044471E-01,8.562905E-02,6.887835E-02,5.004795E-02,3.579408E-02,2.395377E-02,1.534383E-02,9.039324E-03,4.108784E-03,1.959574E-03,6.953326E-04,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.33097,27.71443,0.00000,1.848049E-01,1.648376E-01,1.431620E-01,1.267240E-01,1.084599E-01,8.941912E-02,6.810204E-02,4.990482E-02,3.606003E-02,2.544400E-02,1.609222E-02,8.200864E-03,4.993753E-03,1.833150E-03,5.056965E-04,1.896362E-04,6.321206E-05,6.321206E-05,0.000000E+00
85.33085,27.71478,0.00000,1.851458E-01,1.624094E-01,1.435304E-01,1.256716E-01,1.065791E-01,8.931341E-02,7.116549E-02,5.344870E-02,3.878015E-02,2.517805E-02,1.475821E-02,9.085833E-03,4.614480E-03,2.528482E-03,8.849688E-04,3.792723E-04,1.896362E-04,6.321206E-05,0.000000E+00
85.33748,27.71654,0.00000,1.846168E-01,1.632528E-01,1.422752E-01,1.249938E-01,1.085021E-01,9.022123E-02,7.014354E-02,5.159685E-02,3.676551E-02,2.497171E-02,1.516074E-02,8.706560E-03,4.890583E-03,2.275634E-03,6.953326E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.33079,27.71447,0.00000,1.850941E-01,1.620434E-01,1.407477E-01,1.252837E-01,1.085432E-01,8.893528E-02,6.906118E-02,5.086811E-02,3.533489E-02,2.422987E-02,1.511423E-02,8.936155E-03,4.384886E-03,2.085998E-03,8.849688E-04,3.792723E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.30322,27.70169,0.00000,1.843256E-01,1.635607E-01,1.421073E-01,1.252155E-01,1.068482E-01,8.867273E-02,7.038582E-02,5.256788E-02,3.638264E-02,2.352439E-02,1.565628E-02,9.062578E-03,5.143431E-03,2.275634E-03,9.481809E-04,3.160603E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.33026,27.70679,0.00000,1.851309E-01,1.637221E-01,1.435637E-01,1.276735E-01,1.101579E-01,9.040631E-02,7.134297E-02,5.432152E-02,3.788863E-02,2.451253E-02,1.404618E-02,8.476967E-03,4.384886E-03,1.769938E-03,1.011393E-03,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.33030,27.70726,0.00000,1.850589E-01,1.651851E-01,1.427996E-01,1.269579E-01,1.097594E-01,8.935910E-02,7.159741E-02,5.273921E-02,3.806611E-02,2.556388E-02,1.549350E-02,8.470415E-03,4.930540E-03,2.275634E-03,8.849688E-04,4.424844E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.33004,27.70727,0.00000,1.855917E-01,1.643397E-01,1.466381E-01,1.293310E-01,1.098238E-01,9.092551E-02,7.137837E-02,5.467553E-02,3.885446E-02,2.634567E-02,1.690742E-02,9.591529E-03,4.108784E-03,1.769938E-03,6.321206E-04,3.160603E-04,1.264241E-04,6.321206E-05,6.321206E-05
85.33021,27.70711,0.00000,1.849289E-01,1.652763E-01,1.452914E-01,1.296643E-01,1.107104E-01,9.261849E-02,7.191683E-02,5.260664E-02,3.856071E-02,2.478208E-02,1.559667E-02,8.723264E-03,4.551268E-03,2.085998E-03,1.011393E-03,4.424844E-04,1.896362E-04,6.321206E-05,0.000000E+00
85.33554,27.70877,0.00000,1.854493E-01,1.647005E-01,1.434679E-01,1.273037E-01,1.082993E-01,8.968372E-02,7.088178E-02,5.314829E-02,3.790828E-02,2.516135E-02,1.526391E-02,8.413754E-03,4.218504E-03,1.603556E-03,7.585447E-04,6.321206E-05,0.000000E+00,0.000000E+00,0.000000E+00
85.33419,27.71317,0.00000,1.846455E-01,1.637745E-01,1.422986E-01,1.256628E-01,1.082373E-01,8.990517E-02,7.065377E-02,5.275591E-02,3.812118E-02,2.641544E-02,1.543684E-02,9.022621E-03,4.235208E-03,2.149210E-03,8.849688E-04,5.056965E-04,1.896362E-04,6.321206E-05,0.000000E+00
85.35690,27.72646,0.00000,1.848668E-01,1.620468E-01,1.387989E-01,1.220447E-01,1.045897E-01,8.427634E-02,6.626794E-02,4.923434E-02,3.443322E-02,2.369077E-02,1.343076E-02,7.608701E-03,4.235208E-03,1.833150E-03,6.321206E-04,2.528482E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.32877,27.68794,0.00000,1.847544E-01,1.637179E-01,1.425035E-01,1.259978E-01,1.066562E-01,8.722045E-02,6.941025E-02,5.137180E-02,3.652577E-02,2.563364E-02,1.572965E-02,8.856239E-03,5.056965E-03,2.338846E-03,7.585447E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.43745,27.67816,0.00000,1.864267E-01,1.660406E-01,1.468908E-01,1.310726E-01,1.133908E-01,9.445757E-02,7.674579E-02,5.918029E-02,4.123527E-02,2.658182E-02,1.602245E-02,9.125791E-03,4.740904E-03,2.212422E-03,8.217567E-04,1.264241E-04,6.321206E-05,6.321206E-05,6.321206E-05
85.30976,27.68551,0.00000,1.823826E-01,1.574972E-01,1.361465E-01,1.186776E-01,1.009783E-01,8.104598E-02,6.237406E-02,4.542036E-02,3.159228E-02,2.028747E-02,1.222973E-02,6.304502E-03,2.970967E-03,1.264241E-03,6.321206E-04,3.160603E-04,6.321206E-05,6.321206E-05,0.000000E+00
85.32984,27.73135,0.00000,1.857759E-01,1.608748E-01,1.389058E-01,1.206215E-01,1.032446E-01,8.559884E-02,6.866144E-02,5.052184E-02,3.625621E-02,2.447257E-02,1.610892E-02,8.919451E-03,4.298420E-03,2.085998E-03,1.074605E-03,4.424844E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.32680,27.67935,0.00000,1.825460E-01,1.593818E-01,1.388039E-01,1.218869E-01,1.018619E-01,8.248115E-02,6.380627E-02,4.676092E-02,3.199775E-02,2.255295E-02,1.385654E-02,8.264076E-03,3.855935E-03,1.769938E-03,5.056965E-04,6.321206E-05,6.321206E-05,0.000000E+00,0.000000E+00
85.34107,27.73592,0.00000,1.848386E-01,1.583619E-01,1.363532E-01,1.202297E-01,1.005188E-01,8.084979E-02,6.123583E-02,4.633019E-02,3.294298E-02,2.098280E-02,1.252254E-02,7.482277E-03,3.855935E-03,1.959574E-03,7.585447E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.41101,27.67219,0.00000,1.841665E-01,1.585002E-01,1.375810E-01,1.199524E-01,1.016953E-01,8.172620E-02,6.283484E-02,4.597257E-02,3.310777E-02,2.221564E-02,1.335085E-02,7.252683E-03,3.729511E-03,1.390665E-03,8.217567E-04,3.792723E-04,1.264241E-04,0.000000E+00,0.000000E+00
85.34061,27.69850,0.00000,1.848672E-01,1.637779E-01,1.439365E-01,1.276727E-01,1.085520E-01,9.014037E-02,7.151335E-02,5.362979E-02,3.741433E-02,2.437955E-02,1.494785E-02,8.982663E-03,4.488056E-03,1.833150E-03,1.011393E-03,1.896362E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.34273,27.69769,0.00000,1.846230E-01,1.629846E-01,1.437526E-01,1.254110E-01,1.094249E-01,9.082034E-02,7.024911E-02,5.225423E-02,3.693390E-02,2.354309E-02,1.494785E-02,8.809730E-03,4.488056E-03,1.896362E-03,8.217567E-04,1.264241E-04,0.000000E+00,0.000000E+00,0.000000E+00
85.33000,27.74164,0.00000,1.851879E-01,1.574848E-01,1.354087E-01,1.168945E-01,9.784179E-02,7.976363E-02,6.096328E-02,4.411416E-02,3.015150E-02,2.094284E-02,1.313796E-02,7.142962E-03,3.666299E-03,1.833150E-03,6.953326E-04,1.896362E-04,6.321206E-05,0.000000E+00,0.000000E+00
85.32995,27.74140,0.00000,1.852435E-01,1.587441E-01,1.355499E-01,1.187237E-01,1.004164E-01,7.979348E-02,6.165706E-02,4.510230E-02,3.204131E-02,2.102276E-02,1.224644E-02,7.079750E-03,4.298420E-03,2.654906E-03,1.074605E-03,3.792723E-04,1.264241E-04,6.321206E-05,6.321206E-05
85.34051,27.69374,0.00000,1.854276E-01,1.674602E-01,1.465246E-01,1.287767E-01,1.102552E-01,9.328462E-02,7.290898E-02,5.329997E-02,3.861217E-02,2.459899E-02,1.537363E-02,8.516924E-03,4.448098E-03,1.517089E-03,5.056965E-04,3.160603E-04,6.321206E-05,6.321206E-05,0.000000E+00
85.33882,27.69646,0.00000,1.840010E-01,1.639433E-01,1.446416E-01,1.291902E-01,1.122903E-01,9.098751E-02,7.156359E-02,5.230488E-02,3.683528E-02,2.412670E-02,1.461509E-02,8.746518E-03,4.321674E-03,2.022786E-03,8.217567E-04,3.160603E-04,1.896362E-04,0.000000E+00,0.000000E+00
85.34000,27.69330,0.00000,1.854901E-01,1.652828E-01,1.471463E-01,1.300196E-01,1.125101E-01,9.128927E-02,7.151990E-02,5.266290E-02,3.679532E-02,2.351784E-02,1.478802E-02,8.856239E-03,4.108784E-03,2.022786E-03,8.849688E-04,3.792723E-04,6.321206E-05,0.000000E+00,0.000000E+00
