lon,lat,iml
81.25,26.75,0.138190219698
81.25,26.9,0.146421537276
81.25,27.05,0.156026204387
81.25,27.2,0.162338393384
81.25,27.35,0.172131712809
81.25,27.5,0.183230997227
81.25,27.65,0.196661572646
81.25,27.8,0.207713215278
81.25,27.95,0.231572266266
81.25,28.1,0.258100839999
81.25,28.25,0.299023754307
81.25,28.4,0.351293326626
81.25,28.55,0.521361972174
81.25,28.7,0.527061762584
81.25,28.85,0.632802518573
81.25,29,0.540746559032
81.25,29.15,0.649761766436
81.25,29.3,0.524507476111
81.25,29.45,0.510089005116
81.25,29.6,0.456811855765
81.25,29.75,0.372343230577
81.25,29.9,0.416649377851
81.25,30.05,0.410425443102
81.25,30.2,0.474230541547
81.25,30.35,0.346864993154
81.25,30.5,0.346596161946
81.25,30.65,0.453297221278
81.25,30.8,0.444570479448
81.25,30.95,0.476013265778
81.4,26,0.081977761801
81.4,26.15,0.0982276509323
81.4,26.3,0.118982818374
81.4,26.45,0.132077891478
81.4,26.6,0.138404411459
81.4,26.75,0.144468363751
81.4,26.9,0.152847483226
81.4,27.05,0.158479322651
81.4,27.2,0.16834227234
81.4,27.35,0.17875510968
81.4,27.5,0.183937429117
81.4,27.65,0.207010146291
81.4,27.8,0.225552654089
81.4,27.95,0.240112232707
81.4,28.1,0.284864464154
81.4,28.25,0.337123287583
81.4,28.4,0.446216652923
81.4,28.55,0.621966524139
81.4,28.7,0.52580015855
81.4,28.85,0.532169753067
81.4,29,0.533046182909
81.4,29.15,0.528830894744
81.4,29.3,0.509522612681
81.4,29.45,0.490342696955
81.4,29.6,0.449729281651
81.4,29.75,0.446156397615
81.4,29.9,0.426302858407
81.4,30.05,0.390153890844
81.4,30.2,0.360981464426
81.4,30.35,0.372420868974
81.4,30.5,0.363498493397
81.4,30.65,0.445176318641
81.4,30.8,0.426068169709
81.4,30.95,0.363881330349
81.55,26,0.0829843779537
81.55,26.15,0.0982953905349
81.55,26.3,0.118995278037
81.55,26.45,0.133296936469
81.55,26.6,0.142185002072
81.55,26.75,0.146620330079
81.55,26.9,0.155103032114
81.55,27.05,0.164710086258
81.55,27.2,0.173169847778
81.55,27.35,0.18647675082
81.55,27.5,0.196086512832
81.55,27.65,0.217722231659
81.55,27.8,0.239107156115
81.55,27.95,0.263961271167
81.55,28.1,0.318027203466
81.55,28.25,0.396287108664
81.55,28.4,0.584769162439
81.55,28.55,0.616256076266
81.55,28.7,0.541703624007
81.55,28.85,0.528015620378
81.55,29,0.620456960339
81.55,29.15,0.514465581581
81.55,29.3,0.503041690986
81.55,29.45,0.489188460837
81.55,29.6,0.470215283871
81.55,29.75,0.402728234825
81.55,29.9,0.371203200133
81.55,30.05,0.349661256163
81.55,30.2,0.392602135035
81.55,30.35,0.337425227777
81.55,30.5,0.410920192587
81.55,30.65,0.557945465526
81.55,30.8,0.435026999285
81.55,30.95,0.228317861921
81.7,26,0.0811207329815
81.7,26.15,0.100538612431
81.7,26.3,0.122097856363
81.7,26.45,0.129951215512
81.7,26.6,0.13974961889
81.7,26.75,0.151505413781
81.7,26.9,0.159588863776
81.7,27.05,0.167304679464
81.7,27.2,0.180646597886
81.7,27.35,0.194516195506
81.7,27.5,0.210975961879
81.7,27.65,0.228184212821
81.7,27.8,0.255775601944
81.7,27.95,0.301392132329
81.7,28.1,0.362741201357
81.7,28.25,0.561865541467
81.7,28.4,0.5936116755
81.7,28.55,0.53511060517
81.7,28.7,0.547486018045
81.7,28.85,0.539715864288
81.7,29,0.514458694847
81.7,29.15,0.503458186317
81.7,29.3,0.521874321931
81.7,29.45,0.499991478856
81.7,29.6,0.420433134499
81.7,29.75,0.373768641547
81.7,29.9,0.40868729887
81.7,30.05,0.358314719704
81.7,30.2,0.34807638843
81.7,30.35,0.337986617798
81.7,30.5,0.445463890369
81.7,30.65,0.473913321341
81.7,30.8,0.426782705864
81.7,30.95,0.181133828395
81.85,26,0.0782915585399
81.85,26.15,0.101409177459
81.85,26.3,0.124377418663
81.85,26.45,0.130620514597
81.85,26.6,0.148249269571
81.85,26.75,0.155183133623
81.85,26.9,0.163631266199
81.85,27.05,0.173931138971
81.85,27.2,0.186026064403
81.85,27.35,0.203685822385
81.85,27.5,0.222875392925
81.85,27.65,0.249822734046
81.85,27.8,0.279080716659
81.85,27.95,0.331233294611
81.85,28.1,0.47272708642
81.85,28.25,0.524866118484
81.85,28.4,0.649653088822
81.85,28.55,0.608738976469
81.85,28.7,0.528323148826
81.85,28.85,0.518429075361
81.85,29,0.542492906049
81.85,29.15,0.599862915106
81.85,29.3,0.533541164543
81.85,29.45,0.461484339322
81.85,29.6,0.404382854772
81.85,29.75,0.398662318454
81.85,29.9,0.400782345241
81.85,30.05,0.390123323694
81.85,30.2,0.353090402578
81.85,30.35,0.341634813812
81.85,30.5,0.438214147074
81.85,30.65,0.463606519993
81.85,30.8,0.332415198857
81.85,30.95,0.15954344309
82,26,0.0844912742557
82,26.15,0.104529687619
82,26.3,0.117707193413
82,26.45,0.138560352038
82,26.6,0.145993483189
82,26.75,0.156952961997
82,26.9,0.166479068715
82,27.05,0.179742882227
82,27.2,0.194652847317
82,27.35,0.213654783732
82,27.5,0.237974202178
82,27.65,0.27390786463
82,27.8,0.315495005277
82,27.95,0.391123330851
82,28.1,0.600622375468
82,28.25,0.528170692226
82,28.4,0.562088654271
82,28.55,0.549268747348
82,28.7,0.522337216461
82,28.85,0.508305254219
82,29,0.50622977802
82,29.15,0.481353928648
82,29.3,0.47150345078
82,29.45,0.416618828304
82,29.6,0.402496160287
82,29.75,0.40173199754
82,29.9,0.37359137486
82,30.05,0.254066425266
82,30.2,0.222454979815
82,30.35,0.253101592473
82,30.5,0.342989880111
82,30.65,0.320282164256
82,30.8,0.318343766511
82,30.95,0.151406951687
82.15,26,0.0864691675504
82.15,26.15,0.105795144501
82.15,26.3,0.12378508724
82.15,26.45,0.143012292974
82.15,26.6,0.150278282055
82.15,26.75,0.162099389684
82.15,26.9,0.170337439805
82.15,27.05,0.186213496705
82.15,27.2,0.202883181633
82.15,27.35,0.219176186964
82.15,27.5,0.256066500522
82.15,27.65,0.29571519934
82.15,27.8,0.371542241861
82.15,27.95,0.579386859863
82.15,28.1,0.52540049399
82.15,28.25,0.536559942116
82.15,28.4,0.548627643028
82.15,28.55,0.611312150882
82.15,28.7,0.511842598901
82.15,28.85,0.586735934328
82.15,29,0.48503031613
82.15,29.15,0.440161598838
82.15,29.3,0.39069729049
82.15,29.45,0.380385317832
82.15,29.6,0.349292146341
82.15,29.75,0.282156133981
82.15,29.9,0.258818025648
82.15,30.05,0.192077188236
82.15,30.2,0.165205768409
82.15,30.35,0.177090412004
82.15,30.5,0.251888062521
82.15,30.65,0.375655856369
82.15,30.8,0.211614118812
82.15,30.95,0.130813188971
82.3,26,0.0880905272342
82.3,26.15,0.101806781008
82.3,26.3,0.128562179521
82.3,26.45,0.145248934866
82.3,26.6,0.150415019164
82.3,26.75,0.158789354227
82.3,26.9,0.174792735133
82.3,27.05,0.189099353394
82.3,27.2,0.204619843603
82.3,27.35,0.233040145843
82.3,27.5,0.273559023963
82.3,27.65,0.331137941186
82.3,27.8,0.457385386625
82.3,27.95,0.516448213557
82.3,28.1,0.660997202461
82.3,28.25,0.546673054193
82.3,28.4,0.549361598971
82.3,28.55,0.545532782647
82.3,28.7,0.515107622512
82.3,28.85,0.506654848302
82.3,29,0.447071580743
82.3,29.15,0.419877211458
82.3,29.3,0.479672870349
82.3,29.45,0.337791258136
82.3,29.6,0.289506117394
82.3,29.75,0.205009245391
82.3,29.9,0.176772581905
82.3,30.05,0.157098775148
82.3,30.2,0.162144698438
82.3,30.35,0.180675800227
82.3,30.5,0.164116630593
82.3,30.65,0.282251272536
82.3,30.8,0.203204582979
82.3,30.95,0.122189763169
82.45,26,0.0830278795935
82.45,26.15,0.106133818717
82.45,26.3,0.131413678425
82.45,26.45,0.141132016726
82.45,26.6,0.156278673316
82.45,26.75,0.166018705005
82.45,26.9,0.176956379729
82.45,27.05,0.192481133357
82.45,27.2,0.213671753043
82.45,27.35,0.241857311264
82.45,27.5,0.286300279616
82.45,27.65,0.363487658479
82.45,27.8,0.598386739046
82.45,27.95,0.527763379815
82.45,28.1,0.653159326053
82.45,28.25,0.534770870398
82.45,28.4,0.522877962606
82.45,28.55,0.523180243731
82.45,28.7,0.496169541544
82.45,28.85,0.421339304067
82.45,29,0.329501930367
82.45,29.15,0.409787439285
82.45,29.3,0.286535874519
82.45,29.45,0.226314248469
82.45,29.6,0.196448759031
82.45,29.75,0.166630929307
82.45,29.9,0.148857567312
82.45,30.05,0.144172020441
82.45,30.2,0.179965677614
82.45,30.35,0.144323649077
82.45,30.5,0.151808626339
82.45,30.65,0.171068305516
82.45,30.8,0.123539638815
82.45,30.95,0.122570165083
82.6,26,0.0896487081326
82.6,26.15,0.110873048268
82.6,26.3,0.133224306103
82.6,26.45,0.145521994206
82.6,26.6,0.150127431079
82.6,26.75,0.166379305838
82.6,26.9,0.180433919354
82.6,27.05,0.198285394623
82.6,27.2,0.217720728866
82.6,27.35,0.248332999388
82.6,27.5,0.288268917937
82.6,27.65,0.382479696194
82.6,27.8,0.626641888217
82.6,27.95,0.536008453212
82.6,28.1,0.536404745385
82.6,28.25,0.528487335564
82.6,28.4,0.51109594378
82.6,28.55,0.499922676364
82.6,28.7,0.445909757188
82.6,28.85,0.32078355776
82.6,29,0.264902262296
82.6,29.15,0.256803065611
82.6,29.3,0.216784164944
82.6,29.45,0.183912721846
82.6,29.6,0.165408454788
82.6,29.75,0.148207269746
82.6,29.9,0.135475911594
82.6,30.05,0.147843306694
82.6,30.2,0.15707617122
82.6,30.35,0.134869799676
82.6,30.5,0.113126489937
82.6,30.65,0.11112010307
82.6,30.8,0.108517528404
82.6,30.95,0.0857200120712
82.75,26,0.0921244687297
82.75,26.15,0.112211338515
82.75,26.3,0.128802154878
82.75,26.45,0.147944080342
82.75,26.6,0.157701467951
82.75,26.75,0.169816825143
82.75,26.9,0.183169752362
82.75,27.05,0.200922600315
82.75,27.2,0.222374773355
82.75,27.35,0.248418209785
82.75,27.5,0.296938426491
82.75,27.65,0.397645771122
82.75,27.8,0.620649371438
82.75,27.95,0.610702059778
82.75,28.1,0.536267756948
82.75,28.25,0.532065646799
82.75,28.4,0.507198847526
82.75,28.55,0.514150015342
82.75,28.7,0.424979195324
82.75,28.85,0.294003109149
82.75,29,0.235874647939
82.75,29.15,0.207728522604
82.75,29.3,0.195731987704
82.75,29.45,0.164774407098
82.75,29.6,0.149653594114
82.75,29.75,0.140762961382
82.75,29.9,0.126933669725
82.75,30.05,0.149197367767
82.75,30.2,0.148090669201
82.75,30.35,0.144850027381
82.75,30.5,0.105465227578
82.75,30.65,0.102724325286
82.75,30.8,0.0969678933046
82.75,30.95,0.0799559099912
82.9,26,0.0917659476351
82.9,26.15,0.109238225748
82.9,26.3,0.13522851138
82.9,26.45,0.150946285552
82.9,26.6,0.159863502978
82.9,26.75,0.1726655683
82.9,26.9,0.187548863852
82.9,27.05,0.203868130175
82.9,27.2,0.22555423994
82.9,27.35,0.258364405756
82.9,27.5,0.311573038449
82.9,27.65,0.415357840677
82.9,27.8,0.606013714992
82.9,27.95,0.540786925297
82.9,28.1,0.542068901855
82.9,28.25,0.530152567903
82.9,28.4,0.507894163396
82.9,28.55,0.548459432064
82.9,28.7,0.414776368382
82.9,28.85,0.292886164528
82.9,29,0.223668568992
82.9,29.15,0.192830122676
82.9,29.3,0.170212415152
82.9,29.45,0.155047477109
82.9,29.6,0.140465533604
82.9,29.75,0.130557002239
82.9,29.9,0.148061764242
82.9,30.05,0.137375159721
82.9,30.2,0.150673905629
82.9,30.35,0.149937990484
82.9,30.5,0.111918584102
82.9,30.65,0.0933704819225
82.9,30.8,0.119562892034
82.9,30.95,0.0853424582315
83.05,26,0.0954392467096
83.05,26.15,0.115287848145
83.05,26.3,0.136239020713
83.05,26.45,0.145557356373
83.05,26.6,0.162299632846
83.05,26.75,0.175473255211
83.05,26.9,0.188266303683
83.05,27.05,0.203316092522
83.05,27.2,0.231593469476
83.05,27.35,0.26059718586
83.05,27.5,0.314860949379
83.05,27.65,0.435554409326
83.05,27.8,0.5383079538
83.05,27.95,0.544156761461
83.05,28.1,0.574214097281
83.05,28.25,0.528035982658
83.05,28.4,0.505627315057
83.05,28.55,0.47593017241
83.05,28.7,0.400504410046
83.05,28.85,0.269919706669
83.05,29,0.246148390334
83.05,29.15,0.185363709344
83.05,29.3,0.172486697628
83.05,29.45,0.147710860438
83.05,29.6,0.134201046881
