lon,lat,iml
85.15417,27.55417,1.06930696789
85.15417,27.5625,1.07205966832
85.15417,27.57083,1.07287831595
85.15417,27.57917,1.07128661061
85.15417,27.5875,1.06801467146
85.15417,27.59583,1.06399585371
85.15417,27.60417,1.21876460337
85.15417,27.6125,1.2332046018
85.15417,27.62083,1.1072369872
85.15417,27.62917,1.23210274055
85.15417,27.6375,1.21922809863
85.15417,27.64583,1.1020453075
85.15417,27.65417,1.06002579285
85.15417,27.6625,1.06238700887
85.15417,27.67083,1.10837022568
85.15417,27.67917,1.06062847951
85.15417,27.6875,1.0576285132
85.15417,27.69583,1.05438454697
85.15417,27.70417,1.05424016659
85.15417,27.7125,1.08142434011
85.15417,27.72083,1.181132204
85.15417,27.72917,1.21494408419
85.15417,27.7375,1.19984611414
85.15417,27.74583,1.04061186677
85.15417,27.75417,1.21603027773
85.15417,27.7625,1.05200184522
85.15417,27.77083,1.20281388985
85.15417,27.77917,1.03467360827
85.15417,27.7875,1.03185992258
85.15417,27.79583,1.03039151756
85.15417,27.80417,1.03073365355
85.15417,27.8125,1.02945587303
85.15417,27.82083,1.02668352962
85.15417,27.82917,1.02339858373
85.1625,27.55417,1.07004376772
85.1625,27.5625,1.07334390655
85.1625,27.57083,1.07422594281
85.1625,27.57917,1.07261848375
85.1625,27.5875,1.11935367757
85.1625,27.59583,1.23944693279
85.1625,27.60417,1.06390901388
85.1625,27.6125,1.06509098355
85.1625,27.62083,1.07713643726
85.1625,27.62917,1.23479248719
85.1625,27.6375,1.19472058515
85.1625,27.64583,1.07574006624
85.1625,27.65417,1.05794535523
85.1625,27.6625,1.06805989625
85.1625,27.67083,1.11487650608
85.1625,27.67917,1.05841570697
85.1625,27.6875,1.05580463245
85.1625,27.69583,1.05294266285
85.1625,27.70417,1.05455013773
85.1625,27.7125,1.05458400039
85.1625,27.72083,1.09707482314
85.1625,27.72917,1.21851371101
85.1625,27.7375,1.17852625763
85.1625,27.74583,1.06688237073
85.1625,27.75417,1.21464114746
85.1625,27.7625,1.04427803181
85.1625,27.77083,1.2152286067
85.1625,27.77917,1.03748759119
85.1625,27.7875,1.02891024319
